cell,regime,concentration,contention,floor_regime,policy,n_seeds,completion_mean,tasks_per_run_mean,diff_vs_equal,diff_vs_equal_tasks,diff_vs_equal_ci_lo,diff_vs_equal_ci_hi,diff_vs_equal_ci_lo_tasks,diff_vs_equal_ci_hi_tasks,diff_vs_drf,diff_vs_drf_tasks,diff_vs_drf_ci_lo,diff_vs_drf_ci_hi,capacity_utilization,alloc_distance_from_equal,latency_median_ms,latency_p95_ms,agent_completion_mean,agent_completion_min,agent_completion_p5,frac_zero_completion,frac_worse_than_equal
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,joint_ces,30,0.5340277777777778,25.633333333333333,0.04583333333333333,2.1999999999999997,0.031944444444444435,0.061805555555555565,1.5333333333333328,2.9666666666666672,0.02152777777777778,1.0333333333333334,0.01041666666666667,0.03263888888888888,0.8806665035033351,0.1242915663989285,638.0,689.5999999999999,0.5340277777777778,0.125,0.36875000000000013,0.0,0.2111111111111111
dirichlet_1.0__high,dirichlet_1.0,1.0,high,unit,joint_leontief,30,0.5298611111111111,25.433333333333334,0.041666666666666664,2.0,0.028472222222222218,0.05416666666666667,1.3666666666666665,2.6,0.017361111111111115,0.8333333333333335,0.004861111111111118,0.027795138888888807,0.9014457777231552,0.11382932165108794,642.5,703.55,0.5298611111111111,0.125,0.25,0.0,0.08888888888888889
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,equal,30,0.7000000000000001,33.6,0.0,0.0,0.0,0.0,0.0,0.0,-0.0576388888888889,-2.766666666666667,-0.07361111111111111,-0.04305555555555556,0.8988917758530539,0.0,0.0,0.0,0.7,0.375,0.5,0.0,0.0
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,drf,30,0.757638888888889,36.366666666666674,0.0576388888888889,2.766666666666667,0.04236111111111111,0.07291666666666669,2.033333333333333,3.500000000000001,0.0,0.0,0.0,0.0,0.9387773230863086,0.1570110624743472,0.0,0.0,0.7576388888888889,0.375,0.5,0.0,0.12222222222222222
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,decomposed_cobb_douglas,30,0.7548611111111111,36.233333333333334,0.05486111111111112,2.6333333333333337,0.04097222222222223,0.06944444444444443,1.966666666666667,3.333333333333333,-0.0027777777777777753,-0.13333333333333322,-0.01875,0.0125,0.9433210053618439,0.05626651839777332,0.0,0.0,0.7548611111111111,0.25,0.5,0.0,0.07222222222222222
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,joint_linear,30,0.0923611111111111,4.433333333333333,-0.607638888888889,-29.16666666666667,-0.6270833333333332,-0.5881944444444444,-30.099999999999994,-28.233333333333327,-0.6652777777777776,-31.933333333333326,-0.6840277777777779,-0.6458333333333334,0.08431256740964238,0.710370293979267,625.5,644.1,0.09236111111111112,0.0,0.0,0.42777777777777776,0.9944444444444445
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,joint_cobb_douglas,30,0.7548611111111111,36.233333333333334,0.05486111111111112,2.6333333333333337,0.040972222222222236,0.06875,1.9666666666666672,3.3000000000000003,-0.0027777777777777753,-0.13333333333333322,-0.018055555555555564,0.011805555555555547,0.9433210053618439,0.056266409889769234,622.0,644.65,0.7548611111111111,0.25,0.5,0.0,0.07222222222222222
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,joint_ces,30,0.7388888888888889,35.46666666666667,0.038888888888888896,1.8666666666666671,0.023611111111111114,0.05347222222222225,1.1333333333333335,2.5666666666666678,-0.018749999999999992,-0.8999999999999997,-0.03333333333333332,-0.004166666666666655,0.9016333169932688,0.09807204194348165,632.0,658.65,0.7388888888888889,0.375,0.5,0.0,0.14444444444444443
dirichlet_1.0__moderate,dirichlet_1.0,1.0,moderate,unit,joint_leontief,30,0.763888888888889,36.66666666666667,0.0638888888888889,3.0666666666666673,0.04861111111111112,0.07847222222222223,2.333333333333334,3.7666666666666675,0.00625,0.30000000000000004,-0.0062499999999999925,0.018055555555555547,0.9509448933346978,0.11231943558487563,630.0,658.55,0.7638888888888888,0.375,0.5,0.0,0.08888888888888889
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,equal,30,0.5125,24.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,-0.019444444444444448,-0.9333333333333336,-0.035416666666666666,-0.005555555555555564,0.899672083354439,0.0,0.0,0.0,0.5125,0.25,0.25,0.0,0.0
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,drf,30,0.5319444444444444,25.53333333333333,0.019444444444444448,0.9333333333333336,0.004861111111111112,0.035416666666666666,0.2333333333333334,1.7,0.0,0.0,0.0,0.0,0.9048092328770445,0.13302356256311598,0.0,0.0,0.5319444444444444,0.25,0.25,0.0,0.2111111111111111
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,decomposed_cobb_douglas,30,0.5381944444444444,25.833333333333332,0.02569444444444445,1.2333333333333336,0.011111111111111117,0.04097222222222225,0.5333333333333337,1.9666666666666681,0.00625,0.30000000000000004,-0.00416666666666667,0.018055555555555557,0.9174131653105035,0.051074356032918454,0.0,0.0,0.5381944444444444,0.25,0.375,0.0,0.1111111111111111
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,joint_linear,30,0.02847222222222222,1.3666666666666667,-0.4840277777777777,-23.23333333333333,-0.5027777777777778,-0.4659722222222223,-24.133333333333333,-22.36666666666667,-0.5034722222222222,-24.166666666666664,-0.5194444444444445,-0.4868055555555556,0.038822023085582295,0.9283485915449321,619.0,641.2,0.02847222222222222,0.0,0.0,0.8111111111111111,0.9888888888888889
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,joint_cobb_douglas,30,0.5381944444444444,25.833333333333332,0.02569444444444445,1.2333333333333336,0.011111111111111105,0.040972222222222215,0.533333333333333,1.9666666666666663,0.00625,0.30000000000000004,-0.004861111111111122,0.018055555555555557,0.917857609754948,0.05112341195016665,619.5,633.85,0.5381944444444444,0.25,0.375,0.0,0.1111111111111111
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,joint_ces,30,0.5562500000000001,26.700000000000006,0.04374999999999998,2.099999999999999,0.02708333333333334,0.0611111111111111,1.3000000000000003,2.9333333333333327,0.02430555555555555,1.1666666666666663,0.011805555555555548,0.03680555555555555,0.9059490227658548,0.09154998556902567,628.0,642.0,0.55625,0.25,0.375,0.0,0.15555555555555556
dirichlet_3.0__high,dirichlet_3.0,3.0,high,unit,joint_leontief,30,0.5361111111111111,25.733333333333334,0.023611111111111114,1.1333333333333335,0.008333333333333337,0.03749999999999999,0.40000000000000013,1.7999999999999996,0.004166666666666665,0.1999999999999999,-0.008333333333333347,0.017361111111111112,0.9147430157435935,0.08115020231831216,634.5,647.55,0.5361111111111111,0.25,0.375,0.0,0.15555555555555556
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,equal,30,0.7131944444444444,34.23333333333333,0.0,0.0,0.0,0.0,0.0,0.0,-0.04027777777777778,-1.9333333333333336,-0.05277777777777777,-0.028454861111111198,0.9200282761237888,0.0,0.0,0.0,0.7131944444444445,0.375,0.5,0.0,0.0
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,drf,30,0.7534722222222222,36.166666666666664,0.04027777777777778,1.9333333333333336,0.02847222222222223,0.05140624999999993,1.366666666666667,2.4674999999999967,0.0,0.0,0.0,0.0,0.9403604210118746,0.13390051625296026,0.0,0.0,0.7534722222222222,0.375,0.5,0.0,0.15555555555555556
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,decomposed_cobb_douglas,30,0.7513888888888889,36.06666666666666,0.03819444444444445,1.8333333333333335,0.026388888888888885,0.05069444444444444,1.2666666666666666,2.433333333333333,-0.0020833333333333333,-0.1,-0.01458333333333334,0.009722222222222236,0.9491379336760585,0.04266467004105501,0.0,0.0,0.7513888888888889,0.375,0.5,0.0,0.06111111111111111
dirichlet_3.0__moderate,dirichlet_3.0,3.0,moderate,unit,joint_linear,30,0.10277777777777779,4.933333333333334,-0.6104166666666667,-29.300000000000004,-0.6326388888888889,-0.5875,-30.366666666666667,-28.200000000000003,-0.6506944444444446,-31.23333333333334,-0.671545138888889,-0.6284722222222222,0.09061082150054653,0.7413161972834068,623.0,640.65,0.10277777777777777,0.0,0.0,0.46111111111111114,0.9944444444444445
