cell,delta,contention,seed,arm,policy_kind,declaration_source,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
delta0.00__moderate,0.0,moderate,2689934569,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.9154929577464789,131,0,0,627
delta0.00__moderate,0.0,moderate,2689934569,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.9180537772087067,127,0,0,622
delta0.00__moderate,0.0,moderate,2689934569,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.9154929577464789,50,0,0,0
delta0.00__moderate,0.0,moderate,2689934569,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.852752880921895,133,0,0,0
delta0.00__moderate,0.0,moderate,2689934569,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.8008962868117798,188,0,0,0
delta0.00__moderate,0.0,moderate,2689934569,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.8943661971830986,65,0,0,0
delta0.00__moderate,0.0,moderate,2689934569,equal,equal,,equal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.7087067861715749,455,0,0,0
delta0.00__moderate,0.0,moderate,2709531232,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9514148424986653,90,0,0,601
delta0.00__moderate,0.0,moderate,2709531232,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9391350774159103,113,0,0,623
delta0.00__moderate,0.0,moderate,2709531232,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9252536038441004,139,0,0,619
delta0.00__moderate,0.0,moderate,2709531232,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9418045915643353,108,0,0,627
delta0.00__moderate,0.0,moderate,2709531232,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9300587293112653,74,0,0,0
delta0.00__moderate,0.0,moderate,2709531232,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9177789642285105,105,0,0,0
delta0.00__moderate,0.0,moderate,2709531232,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9177789642285105,101,0,0,0
delta0.00__moderate,0.0,moderate,2709531232,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.7083333333333334,34.0,0.0,0.0,0.9065670048051254,138,0,0,0
delta0.00__moderate,0.0,moderate,2709531232,equal,equal,,equal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.7154297917778965,533,0,0,0
delta0.00__moderate,0.0,moderate,2732825905,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7708333333333334,37.0,0.0,0.0,0.9318816303740927,121,0,0,627
delta0.00__moderate,0.0,moderate,2732825905,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.7916666666666666,38.0,0.0,0.0,0.9447236180904522,99,0,0,622
delta0.00__moderate,0.0,moderate,2732825905,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9447236180904522,98,0,0,632
delta0.00__moderate,0.0,moderate,2732825905,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7083333333333334,34.0,0.75,36.0,0.0,0.0,0.9246231155778895,135,0,0,662
delta0.00__moderate,0.0,moderate,2732825905,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6458333333333334,31.0,0.7291666666666666,35.0,0.0,0.0,0.9028475711892797,109,0,0,0
delta0.00__moderate,0.0,moderate,2732825905,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.75,36.0,0.0,0.0,0.9212730318257957,93,0,0,0
delta0.00__moderate,0.0,moderate,2732825905,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6666666666666666,32.0,0.7708333333333334,37.0,0.0,0.0,0.9318816303740927,89,0,0,0
delta0.00__moderate,0.0,moderate,2732825905,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.7291666666666666,35.0,0.0,0.0,0.92071468453378,97,0,0,0
delta0.00__moderate,0.0,moderate,2732825905,equal,equal,,equal,True,False,0.6458333333333334,31.0,0.6875,33.0,0.0,0.0,0.8922389726409827,193,0,0,0
delta0.00__moderate,0.0,moderate,2788397956,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9370816599732262,87,0,0,618
delta0.00__moderate,0.0,moderate,2788397956,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9404283801874164,83,0,0,685
delta0.00__moderate,0.0,moderate,2788397956,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9250334672021419,106,0,0,691
delta0.00__moderate,0.0,moderate,2788397956,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9404283801874164,83,0,0,645
delta0.00__moderate,0.0,moderate,2788397956,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8955823293172691,62,0,0,0
delta0.00__moderate,0.0,moderate,2788397956,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.8875502008032129,85,0,0,0
delta0.00__moderate,0.0,moderate,2788397956,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8955823293172691,76,0,0,0
delta0.00__moderate,0.0,moderate,2788397956,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.8955823293172691,71,0,0,0
delta0.00__moderate,0.0,moderate,2788397956,equal,equal,,equal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.8025435073627845,295,0,0,0
delta0.00__moderate,0.0,moderate,2790330942,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9375364856976065,106,0,0,645
delta0.00__moderate,0.0,moderate,2790330942,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9363689433741973,108,0,0,641
delta0.00__moderate,0.0,moderate,2790330942,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9392877991827204,103,0,0,622
delta0.00__moderate,0.0,moderate,2790330942,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9544658493870403,77,0,0,628
delta0.00__moderate,0.0,moderate,2790330942,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9270286047869235,80,0,0,0
delta0.00__moderate,0.0,moderate,2790330942,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9100992410974897,108,0,0,0
delta0.00__moderate,0.0,moderate,2790330942,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8990075890251021,121,0,0,0
delta0.00__moderate,0.0,moderate,2790330942,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9100992410974897,101,0,0,0
delta0.00__moderate,0.0,moderate,2790330942,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5833333333333334,28.0,0.0,0.0,0.7635726795096323,405,0,0,0
delta0.00__moderate,0.0,moderate,2803227013,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9006289308176101,152,0,0,627
delta0.00__moderate,0.0,moderate,2803227013,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.8943396226415095,168,0,0,642
delta0.00__moderate,0.0,moderate,2803227013,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9132075471698113,138,0,0,641
delta0.00__moderate,0.0,moderate,2803227013,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9182389937106918,130,0,0,643
delta0.00__moderate,0.0,moderate,2803227013,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8874213836477988,80,0,0,0
delta0.00__moderate,0.0,moderate,2803227013,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8773584905660378,134,0,0,0
delta0.00__moderate,0.0,moderate,2803227013,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9069182389937107,83,0,0,0
delta0.00__moderate,0.0,moderate,2803227013,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8968553459119497,106,0,0,0
delta0.00__moderate,0.0,moderate,2803227013,equal,equal,,equal,True,False,0.7291666666666666,35.0,0.75,36.0,0.0,0.0,0.8773584905660378,195,0,0,0
delta0.00__moderate,0.0,moderate,2834917450,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.9308214947498455,112,0,0,624
delta0.00__moderate,0.0,moderate,2834917450,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9258801729462631,120,0,0,619
delta0.00__moderate,0.0,moderate,2834917450,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9240271772699197,123,0,0,626
delta0.00__moderate,0.0,moderate,2834917450,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9258801729462631,119,0,0,622
delta0.00__moderate,0.0,moderate,2834917450,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8418777022853613,116,0,0,0
delta0.00__moderate,0.0,moderate,2834917450,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8999382334774553,61,0,0,0
delta0.00__moderate,0.0,moderate,2834917450,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8999382334774553,61,0,0,0
delta0.00__moderate,0.0,moderate,2834917450,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8999382334774553,61,0,0,0
delta0.00__moderate,0.0,moderate,2834917450,equal,equal,,equal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.6973440395305744,490,0,0,0
delta0.00__moderate,0.0,moderate,2884304410,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9433181630119983,136,0,0,660
delta0.00__moderate,0.0,moderate,2884304410,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8874637980968142,270,0,0,647
delta0.00__moderate,0.0,moderate,2884304410,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8874637980968142,271,0,0,797
delta0.00__moderate,0.0,moderate,2884304410,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8767066611501861,294,0,0,625
delta0.00__moderate,0.0,moderate,2884304410,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.936698386429458,103,0,0,0
delta0.00__moderate,0.0,moderate,2884304410,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9238725693007861,154,0,0,0
delta0.00__moderate,0.0,moderate,2884304410,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9164253206454283,182,0,0,0
delta0.00__moderate,0.0,moderate,2884304410,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8907736863880844,237,0,0,0
delta0.00__moderate,0.0,moderate,2884304410,equal,equal,,equal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8258171286719074,421,0,0,0
delta0.00__moderate,0.0,moderate,2899573342,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9234205488194002,119,0,0,619
delta0.00__moderate,0.0,moderate,2899573342,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8640714741544352,212,0,0,632
delta0.00__moderate,0.0,moderate,2899573342,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.8806636885768986,186,0,0,631
delta0.00__moderate,0.0,moderate,2899573342,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.6875,33.0,0.7083333333333334,34.0,0.0,0.0,0.8423739629865986,246,0,0,620
delta0.00__moderate,0.0,moderate,2899573342,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6458333333333334,31.0,0.6875,33.0,0.0,0.0,0.7511167836630505,160,0,0,0
delta0.00__moderate,0.0,moderate,2899573342,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.795788130185067,285,0,0,0
delta0.00__moderate,0.0,moderate,2899573342,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.795788130185067,251,0,0,0
delta0.00__moderate,0.0,moderate,2899573342,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.816847479259732,273,0,0,0
delta0.00__moderate,0.0,moderate,2899573342,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5833333333333334,28.0,0.0,0.0,0.6770899808551372,506,0,0,0
delta0.00__moderate,0.0,moderate,2933419437,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.8125,39.0,0.8125,39.0,0.0,0.0,0.9540302267002518,73,0,0,627
delta0.00__moderate,0.0,moderate,2933419437,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9326196473551638,107,0,0,625
delta0.00__moderate,0.0,moderate,2933419437,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.948992443324937,80,0,0,628
delta0.00__moderate,0.0,moderate,2933419437,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9363979848866498,101,0,0,651
delta0.00__moderate,0.0,moderate,2933419437,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8816120906801007,83,0,0,0
delta0.00__moderate,0.0,moderate,2933419437,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8816120906801007,89,0,0,0
delta0.00__moderate,0.0,moderate,2933419437,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8816120906801007,77,0,0,0
delta0.00__moderate,0.0,moderate,2933419437,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8652392947103275,119,0,0,0
delta0.00__moderate,0.0,moderate,2933419437,equal,equal,,equal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.756926952141058,386,0,0,0
delta0.00__moderate,0.0,moderate,2952553515,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9404968226458694,102,0,0,676
delta0.00__moderate,0.0,moderate,2952553515,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9404968226458694,102,0,0,639
delta0.00__moderate,0.0,moderate,2952553515,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9387637203928365,105,0,0,660
delta0.00__moderate,0.0,moderate,2952553515,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9404968226458694,102,0,0,660
delta0.00__moderate,0.0,moderate,2952553515,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.9133448873483535,100,0,0,0
delta0.00__moderate,0.0,moderate,2952553515,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9058347775852109,94,0,0,0
delta0.00__moderate,0.0,moderate,2952553515,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9081455805892548,77,0,0,0
delta0.00__moderate,0.0,moderate,2952553515,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9064124783362218,98,0,0,0
delta0.00__moderate,0.0,moderate,2952553515,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7175043327556326,489,0,0,0
delta0.00__moderate,0.0,moderate,2955940172,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9139784946236559,152,0,0,782
delta0.00__moderate,0.0,moderate,2955940172,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9049235993208828,167,0,0,750
delta0.00__moderate,0.0,moderate,2955940172,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9179400113186191,144,0,0,705
delta0.00__moderate,0.0,moderate,2955940172,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8528579513299378,259,0,0,823
delta0.00__moderate,0.0,moderate,2955940172,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.865874363327674,160,0,0,0
delta0.00__moderate,0.0,moderate,2955940172,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.865874363327674,169,0,0,0
delta0.00__moderate,0.0,moderate,2955940172,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.876627051499717,161,0,0,0
delta0.00__moderate,0.0,moderate,2955940172,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8488964346349746,194,0,0,0
delta0.00__moderate,0.0,moderate,2955940172,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.6355404640633843,644,0,0,0
delta0.00__moderate,0.0,moderate,2981583208,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9308755760368663,137,0,0,724
delta0.00__moderate,0.0,moderate,2981583208,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9276497695852535,145,0,0,676
delta0.00__moderate,0.0,moderate,2981583208,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9276497695852535,143,0,0,706
delta0.00__moderate,0.0,moderate,2981583208,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9276497695852535,149,0,0,692
delta0.00__moderate,0.0,moderate,2981583208,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9046082949308756,89,0,0,0
delta0.00__moderate,0.0,moderate,2981583208,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8907834101382488,134,0,0,0
delta0.00__moderate,0.0,moderate,2981583208,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8907834101382488,129,0,0,0
delta0.00__moderate,0.0,moderate,2981583208,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.8907834101382488,177,0,0,0
delta0.00__moderate,0.0,moderate,2981583208,equal,equal,,equal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.8585253456221198,307,0,0,0
delta0.00__moderate,0.0,moderate,2985129291,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9378757515030061,93,0,0,638
delta0.00__moderate,0.0,moderate,2985129291,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7083333333333334,34.0,0.7291666666666666,35.0,0.0,0.0,0.9378757515030061,92,0,0,623
delta0.00__moderate,0.0,moderate,2985129291,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9552438209752839,67,0,0,613
delta0.00__moderate,0.0,moderate,2985129291,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9398797595190381,89,0,0,621
delta0.00__moderate,0.0,moderate,2985129291,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.6666666666666666,32.0,0.6875,33.0,0.0,0.0,0.905811623246493,55,0,0,0
delta0.00__moderate,0.0,moderate,2985129291,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.6458333333333334,31.0,0.6666666666666666,32.0,0.0,0.0,0.9051436205744823,65,0,0,0
delta0.00__moderate,0.0,moderate,2985129291,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.6875,33.0,0.6875,33.0,0.0,0.0,0.9178356713426854,51,0,0,0
delta0.00__moderate,0.0,moderate,2985129291,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9064796259185037,70,0,0,0
delta0.00__moderate,0.0,moderate,2985129291,equal,equal,,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7428189712758851,385,0,0,0
delta0.00__moderate,0.0,moderate,2999756299,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.946417445482866,84,0,0,635
delta0.00__moderate,0.0,moderate,2999756299,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.7916666666666666,38.0,0.7916666666666666,38.0,0.0,0.0,0.946417445482866,85,0,0,641
delta0.00__moderate,0.0,moderate,2999756299,carrier_refreshed_calibration,carrier,refreshed_calibration,optimal,True,False,0.7708333333333334,37.0,0.7708333333333334,37.0,0.0,0.0,0.9445482866043614,84,0,0,655
delta0.00__moderate,0.0,moderate,2999756299,carrier_stale_calibration,carrier,stale_calibration,optimal,True,False,0.75,36.0,0.75,36.0,0.0,0.0,0.9283489096573209,106,0,0,620
delta0.00__moderate,0.0,moderate,2999756299,drf_execution_queue_oracle,drf,execution_queue_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8803738317757009,95,0,0,0
delta0.00__moderate,0.0,moderate,2999756299,drf_latent_distribution_oracle,drf,latent_distribution_oracle,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8809968847352025,119,0,0,0
delta0.00__moderate,0.0,moderate,2999756299,drf_refreshed_calibration,drf,refreshed_calibration,drf,True,False,0.7291666666666666,35.0,0.7291666666666666,35.0,0.0,0.0,0.9109034267912772,64,0,0,0
delta0.00__moderate,0.0,moderate,2999756299,drf_stale_calibration,drf,stale_calibration,drf,True,False,0.7083333333333334,34.0,0.7083333333333334,34.0,0.0,0.0,0.8529595015576324,151,0,0,0
delta0.00__moderate,0.0,moderate,2999756299,equal,equal,,equal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.7838006230529595,347,0,0,0
delta0.00__moderate,0.0,moderate,3033509426,carrier_execution_queue_oracle,carrier,execution_queue_oracle,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9465648854961832,79,0,0,694
delta0.00__moderate,0.0,moderate,3033509426,carrier_latent_distribution_oracle,carrier,latent_distribution_oracle,optimal,True,False,0.75,36.0,0.7708333333333334,37.0,0.0,0.0,0.9351145038167938,97,0,0,675
