mode,seed,policy,epoch,n_active,churn_units,churn_frac,binding_commitments,commitment_infeasible,capacity_violation,mean_completion,mean_quality
smoke,3143681886,leases_shortfall,17,5,290,0.3391812865497076,0,0,0,0.05,0.02934409890348158
smoke,3143681886,leases_shortfall,18,5,0,0.0,1,0,0,0.05,0.02934409890348158
smoke,3143681886,leases_shortfall,19,5,0,0.0,1,0,0,0.05,0.02934409890348158
smoke,1439426857,reoptimize,0,4,849,0.9929824561403509,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,1,4,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,2,4,192,0.22456140350877193,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,3,4,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,4,5,335,0.391812865497076,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,5,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,6,5,256,0.4273789649415693,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,7,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,8,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,9,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,10,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,11,4,120,0.2003338898163606,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,12,4,256,0.2994152046783626,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,13,4,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,14,4,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,15,4,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,16,5,327,0.3824561403508772,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,17,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,18,5,34,0.03976608187134503,0,0,0,0.0,0.0
smoke,1439426857,reoptimize,19,5,0,0.0,0,0,0,0.0,0.0
smoke,1439426857,permanent_floors,0,4,849,0.9929824561403509,0,0,0,0.0,0.0
smoke,1439426857,permanent_floors,1,4,0,0.0,4,0,0,0.0,0.0
smoke,1439426857,permanent_floors,2,4,183,0.21403508771929824,0,0,0,0.1875,0.1384474121538959
smoke,1439426857,permanent_floors,3,4,0,0.0,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,permanent_floors,4,5,232,0.27134502923976606,0,0,0,0.0,0.0
smoke,1439426857,permanent_floors,5,5,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,permanent_floors,6,5,362,0.6043405676126878,0,1,0,0.0,0.0
smoke,1439426857,permanent_floors,7,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,permanent_floors,8,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,permanent_floors,9,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,permanent_floors,10,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,permanent_floors,11,4,120,0.2003338898163606,0,1,0,0.0,0.0
smoke,1439426857,permanent_floors,12,4,257,0.30058479532163745,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,permanent_floors,13,4,0,0.0,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,permanent_floors,14,4,0,0.0,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,permanent_floors,15,4,0,0.0,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,permanent_floors,16,5,231,0.27017543859649124,0,0,0,0.0,0.0
smoke,1439426857,permanent_floors,17,5,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,permanent_floors,18,5,160,0.1871345029239766,0,0,0,0.0,0.0
smoke,1439426857,permanent_floors,19,5,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases,0,4,849,0.9929824561403509,0,0,0,0.0,0.0
smoke,1439426857,leases,1,4,0,0.0,4,0,0,0.0,0.0
smoke,1439426857,leases,2,4,183,0.21403508771929824,0,0,0,0.1875,0.1384474121538959
smoke,1439426857,leases,3,4,0,0.0,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,leases,4,5,232,0.27134502923976606,0,0,0,0.0,0.0
smoke,1439426857,leases,5,5,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases,6,5,362,0.6043405676126878,0,1,0,0.0,0.0
smoke,1439426857,leases,7,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,leases,8,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,leases,9,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,leases,10,5,307,0.5125208681135225,0,0,0,0.2,0.15780253270908037
smoke,1439426857,leases,11,4,134,0.22370617696160267,0,0,0,0.25,0.178531956739387
smoke,1439426857,leases,12,4,507,0.5929824561403508,0,0,0,0.0,0.0
smoke,1439426857,leases,13,4,2,0.0023391812865497076,1,0,0,0.0,0.0
smoke,1439426857,leases,14,4,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases,15,4,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases,16,5,317,0.3707602339181287,1,0,0,0.0,0.0
smoke,1439426857,leases,17,5,0,0.0,2,0,0,0.0,0.0
smoke,1439426857,leases,18,5,34,0.03976608187134503,1,0,0,0.0,0.0
smoke,1439426857,leases,19,5,0,0.0,2,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,0,4,849,0.9929824561403509,0,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,1,4,0,0.0,4,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,2,4,183,0.21403508771929824,0,0,0,0.1875,0.1384474121538959
smoke,1439426857,leases_shortfall,3,4,0,0.0,1,0,0,0.1875,0.1384474121538959
smoke,1439426857,leases_shortfall,4,5,232,0.27134502923976606,0,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,5,5,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,6,5,260,0.4340567612687813,0,1,0,0.0,0.0
smoke,1439426857,leases_shortfall,7,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,leases_shortfall,8,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,leases_shortfall,9,5,0,0.0,0,1,0,0.0,0.0
smoke,1439426857,leases_shortfall,10,5,361,0.6026711185308848,0,0,0,0.2,0.15780253270908037
smoke,1439426857,leases_shortfall,11,4,134,0.22370617696160267,0,0,0,0.25,0.178531956739387
smoke,1439426857,leases_shortfall,12,4,507,0.5929824561403508,0,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,13,4,2,0.0023391812865497076,1,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,14,4,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,15,4,0,0.0,1,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,16,5,317,0.3707602339181287,1,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,17,5,0,0.0,2,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,18,5,34,0.03976608187134503,1,0,0,0.0,0.0
smoke,1439426857,leases_shortfall,19,5,0,0.0,2,0,0,0.0,0.0
