seed,policy,schedule_hash,admissions,entrants_offered,mean_waiting_time,protected_agent_epochs,active_floor_epochs,infeasible_floor_epochs,discrete_floor_violations,floor_shortfall_total,scaled_floor_shortfall_total,mean_floor_shortfall,lease_expiries,mean_churn_frac,mean_incumbent_utility_change,worst_incumbent_loss,shortfall_epochs,mean_shortfall_scale,noop_events,capacity_violations
1584381347,leases_shortfall,f07809fa877c61d1,5,5,1.2,394,95,0,1,0.20270270270270885,0.0,0.20270270270270885,39,0.0742612212723229,0.17028826739219913,-42.428571428571445,0,1.0,6,0
3172105424,reoptimize,cfa468a8ec0cff1b,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0694040298722659,-0.09419953729371669,-26.31481481481481,0,1.0,5,0
3172105424,permanent_floors,cfa468a8ec0cff1b,5,5,4.4,568,99,8,46,1038.7712630643366,0.0,22.58198397965949,0,0.0694705803037423,0.3155968050702773,-53.333333333333336,0,1.0,5,0
3172105424,leases,cfa468a8ec0cff1b,5,5,2.0,527,98,1,39,12.93346569479042,0.0,0.33162732550744667,53,0.07024490158279222,-0.016905662253980505,-57.37962962962961,0,1.0,5,0
3172105424,leases_shortfall,cfa468a8ec0cff1b,5,5,2.0,527,98,1,36,4.348720645191861,0.2992770952311403,0.12079779569977392,53,0.06964339782339372,-0.014606811679267993,-57.37962962962961,1,0.9997522830963135,5,0
3853271942,reoptimize,bf5aaad71a1a47f1,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07722841163260875,0.14278795875984204,-83.88926174496643,0,1.0,6,0
3853271942,permanent_floors,bf5aaad71a1a47f1,5,5,1.4,312,99,0,66,3.5876879742394436,0.0,0.05435890870059763,0,0.0658216554234833,1.231261360593271,-83.88926174496643,0,1.0,6,0
3853271942,leases,bf5aaad71a1a47f1,5,5,0.6,291,96,1,27,33.5568177346684,0.0,1.2428451012840147,25,0.08626198669625046,0.8518137932928754,-94.55474452554743,0,1.0,6,0
3853271942,leases_shortfall,bf5aaad71a1a47f1,5,5,0.6,291,96,1,27,3.5090626045210342,0.09888798756105643,0.1299652816489272,25,0.08411529617746691,0.8518137932928754,-94.55474452554743,1,0.9996604919433594,6,0
1431864931,reoptimize,ac6df6581d1d4f32,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0691886954570719,-0.24285561585344417,-86.94067796610167,0,1.0,5,0
1431864931,permanent_floors,ac6df6581d1d4f32,5,5,2.6,368,99,11,94,1456.85714993138,0.0,15.498480318418936,0,0.061605571193277135,0.03882675690533873,-92.2335766423358,0,1.0,6,0
1431864931,leases,ac6df6581d1d4f32,5,5,2.0,340,98,2,26,11.24394669195641,0.0,0.4324594881521696,31,0.07268762716272238,0.0807356176768135,-135.68235294117648,0,1.0,6,0
1431864931,leases_shortfall,ac6df6581d1d4f32,5,5,2.0,340,98,2,22,2.3357629016971657,0.20440860964217222,0.10617104098623481,31,0.07232690571983662,0.085377726092507,-135.68235294117648,2,0.9998807907104492,6,0
59452453,reoptimize,f742f121f2dc0519,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07762798182288347,-0.024769943340323904,-65.19540229885058,0,1.0,6,0
59452453,permanent_floors,f742f121f2dc0519,5,5,0.0,431,99,31,161,3952.951366370953,0.0,24.552492958825795,0,0.08203403844601796,0.3460183082482984,-74.33823529411765,0,1.0,6,0
59452453,leases,f742f121f2dc0519,5,5,1.0,388,99,9,43,916.7378682477606,0.0,21.319485308087454,38,0.08686938862233731,0.12409676585575947,-65.55882352941175,0,1.0,6,0
59452453,leases_shortfall,f742f121f2dc0519,5,5,1.6,386,99,8,18,1.8800621691249404,0.9308245860228084,0.10444789828471891,37,0.08995615487114111,0.12575911254726885,-66.34482758620688,8,0.9998893141746521,6,0
3270904372,reoptimize,93a21703bc17cfaf,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.08526569078434433,0.09794033856105236,-25.543750000000017,0,1.0,2,0
3270904372,permanent_floors,93a21703bc17cfaf,5,5,0.0,573,99,30,175,3615.9351947629157,0.0,20.66248682721666,0,0.08359658116326214,0.24850381137993166,-37.74358974358974,0,1.0,2,0
3270904372,leases,93a21703bc17cfaf,5,5,0.0,525,98,1,44,52.504404489618445,0.0,1.193281920218601,48,0.09487652034929046,0.1953228882783066,-65.23076923076924,0,1.0,2,0
3270904372,leases_shortfall,93a21703bc17cfaf,5,5,0.2,524,98,1,41,4.717974428877788,0.10430122883815329,0.11507254704579971,48,0.0895864455013254,0.21451437445922542,-65.23076923076924,1,0.9998996257781982,2,0
3255238834,reoptimize,9f8860d8f097d83d,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.06418984781930342,-0.10591009548652792,-24.202898550724626,0,1.0,7,0
3255238834,permanent_floors,9f8860d8f097d83d,5,5,8.0,541,99,24,172,4001.11044872886,0.0,23.262270050749184,0,0.06287583111303137,-0.026578149883677245,-54.15354330708663,0,1.0,7,0
3255238834,leases,9f8860d8f097d83d,5,5,2.0,520,96,0,7,0.8334687796288449,0.0,0.11906696851840641,51,0.06392874030868197,0.03165309830855561,-24.586956521739125,0,1.0,7,0
3255238834,leases_shortfall,9f8860d8f097d83d,5,5,2.0,520,96,0,7,0.8334687796288449,0.0,0.11906696851840641,51,0.06392874030868197,0.03165309830855561,-24.586956521739125,0,1.0,7,0
203846573,reoptimize,e21e91cfb663bae8,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.07361510511128146,-0.04959151949866467,-33.247619047619054,0,1.0,4,0
203846573,permanent_floors,e21e91cfb663bae8,5,5,0.0,422,99,19,106,1379.7948591924423,0.0,13.016932633890965,0,0.07257686242980635,0.02634216898861684,-50.00952380952381,0,1.0,4,0
203846573,leases,e21e91cfb663bae8,5,5,0.8,382,99,0,23,2.8089212395725696,0.0,0.12212701041619868,36,0.07842121172459783,0.567214355790788,-86.97058823529412,0,1.0,4,0
203846573,leases_shortfall,e21e91cfb663bae8,5,5,0.8,382,99,0,23,2.8089212395725696,0.0,0.12212701041619868,36,0.07842121172459783,0.567214355790788,-86.97058823529412,0,1.0,4,0
2850588118,reoptimize,951438cc4194352a,5,5,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0689199785134171,-0.13236624911992848,-41.759433962264126,0,1.0,5,0
