sweep,cell,regime,kind,concentration,floor_regime,contention,contention_ratio,seed,task_workload_hash,scenario_hash,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,unique_archetypes_per_agent_mean,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count,inactive_resources,floor_fraction_by_resource,declaration_source,redraws,reject_reason
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,642816875,7ef8bd2853c16875,bf5837c0727fb938,"[[0.44113469384726073, 0.23847550760955313, 0.04893844456231693, 0.2714513539808692], [0.07184280651010573, 0.3366512607246369, 0.29042979764215376, 0.30107613512310366], [0.5265112904974109, 0.15458484868762346, 0.1936337461979655, 0.12527011461700027], [0.33875111499768806, 0.025058676941834068, 0.4263459484183526, 0.20984425964212522], [0.25067985989892394, 0.13946367214641428, 0.03093656476629054, 0.5789199031883712], [0.25650020641555193, 0.5819488352177629, 0.022391012624228792, 0.13915994574245638]]","[{""research"": 1, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 2, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 1}]","[3, 3, 3, 3, 2, 3]",0.0,2.8333333333333335,0.6692853545640163,0.5,0.06305885290551587,0.04578616972650202,"{""COMPUTE"": 814, ""MEMORY"": 711, ""API_CREDITS"": 353, ""DATASET"": 248}","{""COMPUTE"": 626, ""MEMORY"": 547, ""API_CREDITS"": 272, ""DATASET"": 191}","{""COMPUTE"": 1.3003194888178913, ""MEMORY"": 1.29981718464351, ""API_CREDITS"": 1.2977941176470589, ""DATASET"": 1.2984293193717278}",4,[],"{""COMPUTE"": 0.009584664536741214, ""MEMORY"": 0.010968921389396709, ""API_CREDITS"": 0.022058823529411766, ""DATASET"": 0.031413612565445025}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,2485047775,80ff342e9c9f99f2,af2f725f507b8cdd,"[[0.218105147968583, 0.6065829301111253, 0.034830445984822864, 0.1404814759354688], [0.07390034749991252, 0.3794536725426131, 0.11966138813434901, 0.4269845918231254], [0.43636398306714197, 0.11019205721378214, 0.18454963359554152, 0.26889432612353453], [0.01377599647066101, 0.27467821377664814, 0.3457387313997996, 0.3658070583528913], [0.5809512355354146, 0.1748574876961009, 0.023288651226433792, 0.22090262554205067], [0.2866685875706949, 0.47823448807903507, 0.13535606904260375, 0.09974085530766634]]","[{""research"": 0, ""code_review"": 7, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 4}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 2, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 1}]","[2, 3, 4, 3, 4, 3]",0.3333333333333333,3.1666666666666665,0.6886425477923882,0.5166666666666667,0.05058338643209261,0.031191859001416276,"{""COMPUTE"": 794, ""MEMORY"": 669, ""API_CREDITS"": 375, ""DATASET"": 168}","{""COMPUTE"": 611, ""MEMORY"": 515, ""API_CREDITS"": 288, ""DATASET"": 129}","{""COMPUTE"": 1.2995090016366613, ""MEMORY"": 1.2990291262135922, ""API_CREDITS"": 1.3020833333333333, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.009819967266775777, ""MEMORY"": 0.011650485436893204, ""API_CREDITS"": 0.020833333333333332, ""DATASET"": 0.03875968992248062}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,1464621060,1991d21fe5058e9f,b6f6c517508bf778,"[[0.10875863277180882, 0.20106405586300247, 0.3030762933697338, 0.3871010179954549], [0.09869830544500452, 0.32815517191388466, 0.20888409823172488, 0.36426242440938594], [0.4769059696843108, 0.01688567357653393, 0.22348170515028187, 0.28272665158887333], [0.10608741809436907, 0.2815320536842164, 0.39979356305733277, 0.21258696516408185], [0.29926917685240634, 0.313355265397541, 0.20858358911012517, 0.17879196863992747], [0.1369334438596728, 0.29961826538056174, 0.4899314635997582, 0.0735168271600073]]","[{""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 1}, {""research"": 1, ""code_review"": 5, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 6, ""monitoring"": 0}]","[3, 3, 3, 4, 4, 3]",0.3333333333333333,3.3333333333333335,0.7109520212306829,0.45,0.03849031509535927,0.025697620448690006,"{""COMPUTE"": 874, ""MEMORY"": 698, ""API_CREDITS"": 410, ""DATASET"": 112}","{""COMPUTE"": 672, ""MEMORY"": 537, ""API_CREDITS"": 315, ""DATASET"": 86}","{""COMPUTE"": 1.3005952380952381, ""MEMORY"": 1.2998137802607077, ""API_CREDITS"": 1.3015873015873016, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.008928571428571428, ""MEMORY"": 0.0111731843575419, ""API_CREDITS"": 0.01904761904761905, ""DATASET"": 0.06976744186046512}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,1594198431,b89c161aba882674,2fa565f2ae77871e,"[[0.4493243438271909, 0.0975118355937651, 0.14477020912521554, 0.30839361145382854], [0.37500636682336896, 0.07579882217805498, 0.0127705859810586, 0.5364242250175173], [0.5332353469419214, 0.0002641128113583195, 0.11564773021167932, 0.3508528100350408], [0.23905724450326832, 0.12178086572936828, 0.4268678572778773, 0.21229403248948608], [0.2906010937379351, 0.11857927418454675, 0.23939544983007827, 0.3514241822474398], [0.34640500849427747, 0.2415452309226074, 0.07109606349286941, 0.3409536970902457]]","[{""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}]","[3, 3, 3, 2, 4, 4]",0.3333333333333333,3.1666666666666665,0.7574561196339138,0.375,0.04552280753880732,0.029240791925726234,"{""COMPUTE"": 940, ""MEMORY"": 813, ""API_CREDITS"": 423, ""DATASET"": 264}","{""COMPUTE"": 723, ""MEMORY"": 625, ""API_CREDITS"": 325, ""DATASET"": 203}","{""COMPUTE"": 1.3001383125864454, ""MEMORY"": 1.3008, ""API_CREDITS"": 1.3015384615384615, ""DATASET"": 1.3004926108374384}",4,[],"{""COMPUTE"": 0.008298755186721992, ""MEMORY"": 0.0096, ""API_CREDITS"": 0.018461538461538463, ""DATASET"": 0.029556650246305417}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,2964826275,e8b779247b1263ab,885d189080ecee0e,"[[0.2631800026030734, 0.3302404097569674, 0.2763447887538052, 0.1302347988861539], [0.005982664502648878, 0.6283087387840284, 0.278238471452413, 0.08747012526090961], [0.12379331520431333, 0.5048071904704474, 0.3124450982833652, 0.05895439604187404], [0.4064011897650745, 0.22180353661745225, 0.045222096975538584, 0.32657317664193464], [0.09538406755909132, 0.1909463281601989, 0.2327960853587201, 0.4808735189219896], [0.17973120749889224, 0.16203942806161775, 0.4636292768351205, 0.19460008760436948]]","[{""research"": 2, ""code_review"": 3, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 4, ""monitoring"": 0}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 5, ""monitoring"": 1}]","[3, 2, 2, 3, 3, 4]",0.16666666666666666,2.8333333333333335,0.660112599134472,0.475,0.07890974882245347,0.053791275910467146,"{""COMPUTE"": 774, ""MEMORY"": 626, ""API_CREDITS"": 362, ""DATASET"": 112}","{""COMPUTE"": 595, ""MEMORY"": 482, ""API_CREDITS"": 278, ""DATASET"": 86}","{""COMPUTE"": 1.3008403361344538, ""MEMORY"": 1.2987551867219918, ""API_CREDITS"": 1.3021582733812949, ""DATASET"": 1.302325581395349}",4,[],"{""COMPUTE"": 0.010084033613445379, ""MEMORY"": 0.012448132780082987, ""API_CREDITS"": 0.02158273381294964, ""DATASET"": 0.046511627906976744}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,3703943727,50b85968ac32c8a1,dae5e5085f9659d5,"[[0.3445696445393629, 0.1153988606757972, 0.4146986191908224, 0.12533287559401757], [0.026107954550195434, 0.2901359156618895, 0.24884175513517517, 0.4349143746527399], [0.10884947686478166, 0.08918487547869884, 0.7435924175480173, 0.058373230108502205], [0.015568838339869603, 0.47394814804476326, 0.10324543527216752, 0.40723757834319974], [0.07663788505307337, 0.3412657333502981, 0.11030603090374953, 0.47179035069287883], [0.2604109907406417, 0.615278103064751, 0.11966580520729822, 0.004645100987309119]]","[{""research"": 4, ""code_review"": 2, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 5}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}]","[4, 3, 2, 3, 3, 2]",0.16666666666666666,2.8333333333333335,0.5919034178152742,0.575,0.08265411057531313,0.0521780299217185,"{""COMPUTE"": 730, ""MEMORY"": 606, ""API_CREDITS"": 330, ""DATASET"": 144}","{""COMPUTE"": 562, ""MEMORY"": 466, ""API_CREDITS"": 254, ""DATASET"": 111}","{""COMPUTE"": 1.298932384341637, ""MEMORY"": 1.3004291845493563, ""API_CREDITS"": 1.2992125984251968, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.010676156583629894, ""MEMORY"": 0.012875536480686695, ""API_CREDITS"": 0.023622047244094488, ""DATASET"": 0.04504504504504504}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,1321997983,2a79035e2731e9a9,1d9ae7e58d5249ad,"[[0.008165791571305994, 0.42352885838141696, 0.20907510803217638, 0.35923024201510056], [0.052462461809533005, 0.11395919105893026, 0.6487678882652772, 0.1848104588662594], [0.14873078737914583, 0.5101853082932296, 0.05269414254380439, 0.2883897617838201], [0.17397619829116265, 0.38610907710135184, 0.2841693143714538, 0.15574541023603156], [0.468924100598692, 0.1748551200689046, 0.05701773673594191, 0.2992030425964614], [0.31746062797675834, 0.03099250532750083, 0.2870079394196663, 0.36453892727607445]]","[{""research"": 0, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 2}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 0, ""code_review"": 5, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 4}]","[3, 2, 4, 2, 2, 3]",0.16666666666666666,2.6666666666666665,0.6156890313585303,0.5833333333333334,0.057451647202106056,0.03680166140731735,"{""COMPUTE"": 842, ""MEMORY"": 696, ""API_CREDITS"": 388, ""DATASET"": 160}","{""COMPUTE"": 648, ""MEMORY"": 535, ""API_CREDITS"": 298, ""DATASET"": 123}","{""COMPUTE"": 1.2993827160493827, ""MEMORY"": 1.3009345794392524, ""API_CREDITS"": 1.3020134228187918, ""DATASET"": 1.3008130081300813}",4,[],"{""COMPUTE"": 0.009259259259259259, ""MEMORY"": 0.011214953271028037, ""API_CREDITS"": 0.020134228187919462, ""DATASET"": 0.04065040650406504}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,2789760346,16b1f8885da7cc0f,4e18655080180d02,"[[0.14675965462742246, 0.0954990135915555, 0.6977524973903131, 0.059988834390708984], [0.2211573313709803, 0.12534023114185114, 0.2751025275883965, 0.37839990989877204], [0.1348740312980877, 0.21127601213232775, 0.26370314162476477, 0.39014681494481984], [0.423527097403593, 0.031155129504342325, 0.41854838755142837, 0.12676938554063613], [0.6969532427699415, 0.21185479176233413, 0.07132981256885648, 0.019862152898867804], [0.445099711177088, 0.09044893210772144, 0.3826810335829257, 0.08177032313226484]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 6}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 6, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 5, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 0}]","[3, 2, 2, 3, 3, 3]",0.0,2.6666666666666665,0.5493918649356108,0.55,0.0821661677296195,0.05593892101506315,"{""COMPUTE"": 1082, ""MEMORY"": 906, ""API_CREDITS"": 498, ""DATASET"": 240}","{""COMPUTE"": 832, ""MEMORY"": 697, ""API_CREDITS"": 383, ""DATASET"": 185}","{""COMPUTE"": 1.3004807692307692, ""MEMORY"": 1.2998565279770444, ""API_CREDITS"": 1.3002610966057442, ""DATASET"": 1.2972972972972974}",4,[],"{""COMPUTE"": 0.007211538461538462, ""MEMORY"": 0.00860832137733142, ""API_CREDITS"": 0.015665796344647518, ""DATASET"": 0.032432432432432434}",exact_pending_queue,0,
workload,dirichlet_1.0__moderate,dirichlet_1.0,dirichlet,1.0,unit,moderate,1.3,4250606291,efd2492b3030fbf1,26cc97a09650fdf9,"[[0.10094591721903466, 0.14263554033869552, 0.344059629406945, 0.4123589130353249], [0.32930561895153027, 0.040099955666457396, 0.13340062587492882, 0.4971937995070836], [0.43395578558958947, 0.2596336861675924, 0.05479766357322409, 0.2516128646695939], [0.040158157305722995, 0.3260875560150802, 0.04207140698874185, 0.591682879690455], [0.6272289287522599, 0.04022286167261913, 0.15850863799864276, 0.17403957157647823], [0.40451590606149407, 0.11892622124511203, 0.3929466423701399, 0.08361123032325395]]","[{""research"": 1, ""code_review"": 1, ""doc_processing"": 4, ""monitoring"": 2}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 2, 3, 3, 3, 4]",0.3333333333333333,3.1666666666666665,0.7017792658011387,0.45,0.07087676431898894,0.05081309689647687,"{""COMPUTE"": 910, ""MEMORY"": 790, ""API_CREDITS"": 394, ""DATASET"": 272}","{""COMPUTE"": 700, ""MEMORY"": 608, ""API_CREDITS"": 303, ""DATASET"": 209}","{""COMPUTE"": 1.3, ""MEMORY"": 1.299342105263158, ""API_CREDITS"": 1.3003300330033003, ""DATASET"": 1.3014354066985645}",4,[],"{""COMPUTE"": 0.008571428571428572, ""MEMORY"": 0.009868421052631578, ""API_CREDITS"": 0.019801980198019802, ""DATASET"": 0.028708133971291867}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,2098221685,40810cb0c5e92e70,78fd08d76268b053,"[[0.08249406727425489, 0.061620501792972265, 0.3580874985407338, 0.49779793239203907], [0.7047183838901585, 0.01665121329034717, 0.08182652164930874, 0.19680388117018546], [0.45557069537105727, 0.19062707709229215, 0.05850722275375302, 0.29529500478289766], [0.3465101874086825, 0.5246010890186769, 0.06070683784109487, 0.0681818857315457], [0.5978228138371817, 0.11950780667769491, 0.03598212457171529, 0.24668725491340815], [0.6302098116513879, 0.2388753949335244, 0.029011108407058603, 0.1019036850080291]]","[{""research"": 1, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 6}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 3, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 5, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 2, 3, 3, 3, 2]",0.0,2.6666666666666665,0.579128875063458,0.4083333333333333,0.04632325820503943,0.02740982676183439,"{""COMPUTE"": 1074, ""MEMORY"": 940, ""API_CREDITS"": 496, ""DATASET"": 320}","{""COMPUTE"": 565, ""MEMORY"": 495, ""API_CREDITS"": 261, ""DATASET"": 168}","{""COMPUTE"": 1.9008849557522123, ""MEMORY"": 1.898989898989899, ""API_CREDITS"": 1.9003831417624522, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.010619469026548672, ""MEMORY"": 0.012121212121212121, ""API_CREDITS"": 0.022988505747126436, ""DATASET"": 0.03571428571428571}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,1138347673,793561cac44c9f4e,50a935308accc15e,"[[0.08221062799404903, 0.13076681660873676, 0.07727014614879747, 0.7097524092484168], [0.09806712993744021, 0.19989461889184246, 0.09132190449034902, 0.6107163466803683], [0.25369084976824385, 0.11953236124430557, 0.16695621599773863, 0.45982057298971196], [0.2035033037729483, 0.2995237822222166, 0.20281642039497932, 0.2941564936098558], [0.4662918024110294, 0.10095473573528907, 0.0020426616697111445, 0.43071080018397045], [0.19246700696412014, 0.5708854698207985, 0.19230540068139915, 0.04434212253368228]]","[{""research"": 0, ""code_review"": 2, ""doc_processing"": 2, ""monitoring"": 4}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 5}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 3, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 4, 4, 3, 2, 2]",0.3333333333333333,3.0,0.6979820993782191,0.44166666666666665,0.04787753472544295,0.029577621058007094,"{""COMPUTE"": 780, ""MEMORY"": 686, ""API_CREDITS"": 346, ""DATASET"": 240}","{""COMPUTE"": 411, ""MEMORY"": 361, ""API_CREDITS"": 182, ""DATASET"": 126}","{""COMPUTE"": 1.897810218978102, ""MEMORY"": 1.9002770083102494, ""API_CREDITS"": 1.901098901098901, ""DATASET"": 1.9047619047619047}",4,[],"{""COMPUTE"": 0.014598540145985401, ""MEMORY"": 0.01662049861495845, ""API_CREDITS"": 0.03296703296703297, ""DATASET"": 0.047619047619047616}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,2342860720,f5b8d0233d385eb5,63d16519fbfa3636,"[[0.2522645409758717, 0.20046284710021395, 0.19117074229838352, 0.3561018696255308], [0.25652360712537997, 0.5217444049430403, 0.019861967826890183, 0.20187002010468938], [0.4376553669668847, 0.26767760156431447, 0.12453752222132258, 0.17012950924747822], [0.12669807487196108, 0.1592233882614816, 0.004317157656124185, 0.7097613792104331], [0.07926195868897289, 0.7413353743126235, 0.0023778842617126106, 0.17702478273669112], [0.4700762956416062, 0.13010537515351997, 0.14330744851249216, 0.2565108806923817]]","[{""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 4, ""code_review"": 1, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 3, 2, 3, 3, 4]",0.3333333333333333,3.1666666666666665,0.7226125991344721,0.43333333333333335,0.03589359805284294,0.024403788963617834,"{""COMPUTE"": 864, ""MEMORY"": 743, ""API_CREDITS"": 409, ""DATASET"": 216}","{""COMPUTE"": 455, ""MEMORY"": 391, ""API_CREDITS"": 215, ""DATASET"": 114}","{""COMPUTE"": 1.8989010989010988, ""MEMORY"": 1.9002557544757033, ""API_CREDITS"": 1.9023255813953488, ""DATASET"": 1.894736842105263}",4,[],"{""COMPUTE"": 0.013186813186813187, ""MEMORY"": 0.015345268542199489, ""API_CREDITS"": 0.027906976744186046, ""DATASET"": 0.05263157894736842}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,1473714878,1cbc2a1ae2de5a4e,175ffcda655d8a0e,"[[0.3181015160449231, 0.0780808686777482, 0.02389947381756216, 0.5799181414597666], [0.37306245286908424, 0.11490604230793232, 0.1994138264436335, 0.31261767837934995], [0.015414003659874527, 0.04143496815486028, 0.6653758752496792, 0.27777515293558597], [0.4274009334272848, 0.04781991378263537, 0.2283402205249832, 0.29643893226509654], [0.10514439738880267, 0.14403214542610612, 0.732559708835597, 0.018263748349494235], [0.0808043247059401, 0.43827438683687686, 0.09304129441174967, 0.3878799940454334]]","[{""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 2}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 2}]","[2, 4, 2, 3, 2, 3]",0.16666666666666666,2.6666666666666665,0.6156890313585303,0.55,0.0564714394017107,0.03473096852572326,"{""COMPUTE"": 948, ""MEMORY"": 784, ""API_CREDITS"": 428, ""DATASET"": 192}","{""COMPUTE"": 499, ""MEMORY"": 413, ""API_CREDITS"": 225, ""DATASET"": 101}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.8983050847457628, ""API_CREDITS"": 1.9022222222222223, ""DATASET"": 1.900990099009901}",4,[],"{""COMPUTE"": 0.012024048096192385, ""MEMORY"": 0.014527845036319613, ""API_CREDITS"": 0.02666666666666667, ""DATASET"": 0.0594059405940594}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,2114544130,25750831c1399949,8b887be5c9cfd711,"[[0.2800430363335545, 0.4420869948642735, 0.2475873393002498, 0.030282629501922256], [0.10789812317426818, 0.21397927888665663, 0.2642331854437185, 0.4138894124953566], [0.20559467656869784, 0.18365265323234423, 0.047785911594154996, 0.5629667586048028], [0.5685852061630189, 0.09798497828447846, 0.028786748814332852, 0.30464306673816977], [0.5412992509190493, 0.14648093839122941, 0.23356346164791866, 0.07865634904180269], [0.2760837537654222, 0.31524297163885556, 0.3133663639581591, 0.09530691063756314]]","[{""research"": 3, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 2, ""code_review"": 2, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}, {""research"": 1, ""code_review"": 4, ""doc_processing"": 2, ""monitoring"": 1}]","[4, 4, 2, 1, 2, 4]",0.5,2.8333333333333335,0.5461705060906578,0.6,0.0711222009048589,0.04845837589261904,"{""COMPUTE"": 1072, ""MEMORY"": 912, ""API_CREDITS"": 508, ""DATASET"": 256}","{""COMPUTE"": 564, ""MEMORY"": 480, ""API_CREDITS"": 267, ""DATASET"": 135}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.9, ""API_CREDITS"": 1.902621722846442, ""DATASET"": 1.8962962962962964}",4,[],"{""COMPUTE"": 0.010638297872340425, ""MEMORY"": 0.0125, ""API_CREDITS"": 0.02247191011235955, ""DATASET"": 0.044444444444444446}",exact_pending_queue,0,
workload,dirichlet_1.0__high,dirichlet_1.0,dirichlet,1.0,unit,high,1.9,147595965,217d42e6e30f00b6,b5243e1e5bb3543d,"[[0.007891912320669891, 0.3410663608906216, 0.5184081570024415, 0.13263356978626709], [0.29867127686762435, 0.200068756009042, 0.4748053663019693, 0.026454600821364412], [0.1894388679852595, 0.022223172597893116, 0.14938331957250048, 0.6389546398443468], [0.20988924831995456, 0.15680044080769123, 0.14343579378549734, 0.4898745170868569], [0.3389289274363697, 0.013346491609232592, 0.042036759516841084, 0.6056878214375567], [0.11356194776722657, 0.2454916412277445, 0.08119236119425882, 0.5597540498107703]]","[{""research"": 0, ""code_review"": 4, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 3, ""code_review"": 1, ""doc_processing"": 3, ""monitoring"": 1}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 4}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 1, ""code_review"": 1, ""doc_processing"": 1, ""monitoring"": 5}]","[3, 4, 3, 2, 2, 4]",0.3333333333333333,3.0,0.6614219430831468,0.4583333333333333,0.0789459496573488,0.05269228671269114,"{""COMPUTE"": 796, ""MEMORY"": 696, ""API_CREDITS"": 328, ""DATASET"": 256}","{""COMPUTE"": 419, ""MEMORY"": 366, ""API_CREDITS"": 173, ""DATASET"": 135}","{""COMPUTE"": 1.899761336515513, ""MEMORY"": 1.901639344262295, ""API_CREDITS"": 1.8959537572254335, ""DATASET"": 1.8962962962962964}",4,[],"{""COMPUTE"": 0.014319809069212411, ""MEMORY"": 0.01639344262295082, ""API_CREDITS"": 0.03468208092485549, ""DATASET"": 0.044444444444444446}",exact_pending_queue,0,
