cell,regime,concentration,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,feasible,solver_status,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,locally_optimized_completion_mean,locally_optimized_tasks_per_run,qo_completion_min,qo_completion_p5,lo_completion_min,lo_completion_p5,frac_zero_qo,frac_zero_lo,frac_worse_than_equal_qo,frac_worse_than_equal_lo,mean_change_vs_equal_qo,worst_change_vs_equal_qo,capacity_utilization,allocation_consumption,unused_installed_total,alloc_distance_from_equal_mean,mandatory_failures_total,capacity_by_resource,mandatory_demand_by_resource,realized_contention_by_resource,capacity_violation,bound_violation,alloc_latency_ms
homogeneous__high,homogeneous,,high,3267176518,joint_ces,CES,a20801809d14e78a,7f35297d02d45f6f,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9332113449222323,0.9332113449222323,73,0.014618255085111822,12,"{""COMPUTE"": 436, ""MEMORY"": 363, ""DATASET"": 76, ""API_CREDITS"": 218}","{""COMPUTE"": 828, ""MEMORY"": 690, ""DATASET"": 144, ""API_CREDITS"": 414}","{""COMPUTE"": 1.8990825688073394, ""MEMORY"": 1.9008264462809918, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8990825688073394}",0,0,721
homogeneous__high,homogeneous,,high,3267176518,joint_leontief,LEONTIEF,a20801809d14e78a,7f35297d02d45f6f,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9332113449222323,0.9332113449222323,73,0.014618255085111822,12,"{""COMPUTE"": 436, ""MEMORY"": 363, ""DATASET"": 76, ""API_CREDITS"": 218}","{""COMPUTE"": 828, ""MEMORY"": 690, ""DATASET"": 144, ""API_CREDITS"": 414}","{""COMPUTE"": 1.8990825688073394, ""MEMORY"": 1.9008264462809918, ""DATASET"": 1.894736842105263, ""API_CREDITS"": 1.8990825688073394}",0,0,661
homogeneous__moderate,homogeneous,,moderate,1447440350,equal,none,6d34134db6c7166c,5e70387ce902faa8,True,equal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9275993467610234,133,0.0,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,0
homogeneous__moderate,homogeneous,,moderate,1447440350,drf,none,6d34134db6c7166c,5e70387ce902faa8,True,drf,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9286103542234332,131,0.0010875736285572352,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,0
homogeneous__moderate,homogeneous,,moderate,1447440350,decomposed_cobb_douglas,COBB_DOUGLAS,6d34134db6c7166c,5e70387ce902faa8,True,decomposed_cobb_douglas,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9275993467610234,133,0.0,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,0
homogeneous__moderate,homogeneous,,moderate,1447440350,joint_linear,LINEAR,6d34134db6c7166c,5e70387ce902faa8,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9275993467610234,133,0.007611253004110349,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,636
homogeneous__moderate,homogeneous,,moderate,1447440350,joint_cobb_douglas,COBB_DOUGLAS,6d34134db6c7166c,5e70387ce902faa8,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9275993467610234,133,0.0021751472571144704,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,656
homogeneous__moderate,homogeneous,,moderate,1447440350,joint_ces,CES,6d34134db6c7166c,5e70387ce902faa8,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9275993467610234,133,0.009798843108562681,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,618
homogeneous__moderate,homogeneous,,moderate,1447440350,joint_leontief,LEONTIEF,6d34134db6c7166c,5e70387ce902faa8,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9275993467610234,0.9275993467610234,133,0.007611253004110349,12,"{""COMPUTE"": 729, ""MEMORY"": 614, ""DATASET"": 185, ""API_CREDITS"": 309}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.300411522633745, ""MEMORY"": 1.299674267100977, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3009708737864079}",0,0,650
homogeneous__high,homogeneous,,high,1447440350,equal,none,6d34134db6c7166c,51d2ad5338a38ff5,True,equal,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.8591885441527446,177,0.0,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,0
homogeneous__high,homogeneous,,high,1447440350,drf,none,6d34134db6c7166c,51d2ad5338a38ff5,True,drf,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.861244019138756,174,0.002380988375001845,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,0
homogeneous__high,homogeneous,,high,1447440350,decomposed_cobb_douglas,COBB_DOUGLAS,6d34134db6c7166c,51d2ad5338a38ff5,True,decomposed_cobb_douglas,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.8591885441527446,177,0.0,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,0
homogeneous__high,homogeneous,,high,1447440350,joint_linear,LINEAR,6d34134db6c7166c,51d2ad5338a38ff5,True,optimal,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.8591885441527446,177,0.004765774122222114,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,658
homogeneous__high,homogeneous,,high,1447440350,joint_cobb_douglas,COBB_DOUGLAS,6d34134db6c7166c,51d2ad5338a38ff5,True,optimal,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.8591885441527446,177,0.0015873375813510511,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,634
homogeneous__high,homogeneous,,high,1447440350,joint_ces,CES,6d34134db6c7166c,51d2ad5338a38ff5,True,optimal,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.8591885441527446,177,0.004765774122222114,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,661
homogeneous__high,homogeneous,,high,1447440350,joint_leontief,LEONTIEF,6d34134db6c7166c,51d2ad5338a38ff5,True,optimal,False,0.375,18.0,0.625,30.0,0.375,0.375,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.8591885441527446,0.8591885441527446,177,0.004765774122222114,30,"{""COMPUTE"": 499, ""MEMORY"": 420, ""DATASET"": 126, ""API_CREDITS"": 212}","{""COMPUTE"": 948, ""MEMORY"": 798, ""DATASET"": 240, ""API_CREDITS"": 402}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.9, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.8962264150943395}",0,0,648
homogeneous__moderate,homogeneous,,moderate,3617106314,equal,none,38e9ca034b700b2e,25fae3c344f7bf0d,True,equal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9179229480737019,147,0.0,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,0
homogeneous__moderate,homogeneous,,moderate,3617106314,drf,none,38e9ca034b700b2e,25fae3c344f7bf0d,True,drf,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9189491335941867,145,0.001116697717222958,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,0
homogeneous__moderate,homogeneous,,moderate,3617106314,decomposed_cobb_douglas,COBB_DOUGLAS,38e9ca034b700b2e,25fae3c344f7bf0d,True,decomposed_cobb_douglas,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9179229480737019,147,0.0,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,0
homogeneous__moderate,homogeneous,,moderate,3617106314,joint_linear,LINEAR,38e9ca034b700b2e,25fae3c344f7bf0d,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9179229480737019,147,0.005589238820198844,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,615
homogeneous__moderate,homogeneous,,moderate,3617106314,joint_cobb_douglas,COBB_DOUGLAS,38e9ca034b700b2e,25fae3c344f7bf0d,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9179229480737019,147,0.004466904110907613,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,639
homogeneous__moderate,homogeneous,,moderate,3617106314,joint_ces,CES,38e9ca034b700b2e,25fae3c344f7bf0d,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9179229480737019,147,0.00559109686553515,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,654
homogeneous__moderate,homogeneous,,moderate,3617106314,joint_leontief,LEONTIEF,38e9ca034b700b2e,25fae3c344f7bf0d,True,optimal,False,0.75,36.0,0.75,36.0,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9179229480737019,0.9179229480737019,147,0.005589238820198844,12,"{""COMPUTE"": 683, ""MEMORY"": 595, ""DATASET"": 185, ""API_CREDITS"": 328}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.3001464128843339, ""MEMORY"": 1.3008403361344538, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.298780487804878}",0,0,631
homogeneous__high,homogeneous,,high,3617106314,equal,none,38e9ca034b700b2e,bc7f72eb1a01fef2,True,equal,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9117647058823529,108,0.0,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,0
homogeneous__high,homogeneous,,high,3617106314,drf,none,38e9ca034b700b2e,bc7f72eb1a01fef2,True,drf,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9132569558101473,106,0.0016339869281045752,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,0
homogeneous__high,homogeneous,,high,3617106314,decomposed_cobb_douglas,COBB_DOUGLAS,38e9ca034b700b2e,bc7f72eb1a01fef2,True,decomposed_cobb_douglas,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9117647058823529,108,0.0,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,0
homogeneous__high,homogeneous,,high,3617106314,joint_linear,LINEAR,38e9ca034b700b2e,bc7f72eb1a01fef2,True,optimal,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9117647058823529,108,0.006544155132873403,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,618
homogeneous__high,homogeneous,,high,3617106314,joint_cobb_douglas,COBB_DOUGLAS,38e9ca034b700b2e,bc7f72eb1a01fef2,True,optimal,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9117647058823529,108,0.003276181276664252,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,638
homogeneous__high,homogeneous,,high,3617106314,joint_ces,CES,38e9ca034b700b2e,bc7f72eb1a01fef2,True,optimal,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9117647058823529,108,0.006544155132873403,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,639
homogeneous__high,homogeneous,,high,3617106314,joint_leontief,LEONTIEF,38e9ca034b700b2e,bc7f72eb1a01fef2,True,optimal,False,0.625,30.0,0.625,30.0,0.625,0.625,0.625,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.9117647058823529,0.9117647058823529,108,0.006536184464931428,18,"{""COMPUTE"": 467, ""MEMORY"": 407, ""DATASET"": 126, ""API_CREDITS"": 224}","{""COMPUTE"": 888, ""MEMORY"": 774, ""DATASET"": 240, ""API_CREDITS"": 426}","{""COMPUTE"": 1.9014989293361884, ""MEMORY"": 1.9017199017199018, ""DATASET"": 1.9047619047619047, ""API_CREDITS"": 1.9017857142857142}",0,0,645
homogeneous__moderate,homogeneous,,moderate,362695972,equal,none,bbc6478a78f58f7a,d210abad88c1ea14,True,equal,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8558951965065502,0.8558951965065502,165,0.0,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,0
homogeneous__moderate,homogeneous,,moderate,362695972,drf,none,bbc6478a78f58f7a,d210abad88c1ea14,True,drf,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8558951965065502,0.8566433566433567,164,0.0008680555555555555,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,0
homogeneous__moderate,homogeneous,,moderate,362695972,decomposed_cobb_douglas,COBB_DOUGLAS,bbc6478a78f58f7a,d210abad88c1ea14,True,decomposed_cobb_douglas,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.8558951965065502,0.8558951965065502,165,0.0,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,0
homogeneous__moderate,homogeneous,,moderate,362695972,joint_linear,LINEAR,bbc6478a78f58f7a,d210abad88c1ea14,True,optimal,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,-0.125,0.8558951965065502,0.8558951965065502,165,0.012267990825171675,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,637
homogeneous__moderate,homogeneous,,moderate,362695972,joint_cobb_douglas,COBB_DOUGLAS,bbc6478a78f58f7a,d210abad88c1ea14,True,optimal,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,-0.125,0.8558951965065502,0.8558951965065502,165,0.00700894029794739,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,617
homogeneous__moderate,homogeneous,,moderate,362695972,joint_ces,CES,bbc6478a78f58f7a,d210abad88c1ea14,True,optimal,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,-0.125,0.8558951965065502,0.8558951965065502,165,0.012267990825171675,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,637
homogeneous__moderate,homogeneous,,moderate,362695972,joint_leontief,LEONTIEF,bbc6478a78f58f7a,d210abad88c1ea14,True,optimal,False,0.5833333333333334,28.0,0.75,36.0,0.5,0.5,0.75,0.75,0.0,0.0,0.3333333333333333,0.0,0.0,-0.125,0.8558951965065502,0.8558951965065502,165,0.012267990825171675,20,"{""COMPUTE"": 443, ""MEMORY"": 388, ""DATASET"": 148, ""API_CREDITS"": 166}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.3002257336343115, ""MEMORY"": 1.2989690721649485, ""DATASET"": 1.2972972972972974, ""API_CREDITS"": 1.3012048192771084}",0,0,631
homogeneous__high,homogeneous,,high,362695972,equal,none,bbc6478a78f58f7a,28c35140a6a9210d,True,equal,False,0.5,24.0,0.5,24.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9501915708812261,0.9501915708812261,39,0.0,24,"{""COMPUTE"": 303, ""MEMORY"": 265, ""DATASET"": 101, ""API_CREDITS"": 114}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.9018867924528302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.894736842105263}",0,0,0
homogeneous__high,homogeneous,,high,362695972,drf,none,bbc6478a78f58f7a,28c35140a6a9210d,True,drf,False,0.5,24.0,0.5,24.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9501915708812261,0.9501915708812261,39,0.0,24,"{""COMPUTE"": 303, ""MEMORY"": 265, ""DATASET"": 101, ""API_CREDITS"": 114}","{""COMPUTE"": 576, ""MEMORY"": 504, ""DATASET"": 192, ""API_CREDITS"": 216}","{""COMPUTE"": 1.900990099009901, ""MEMORY"": 1.9018867924528302, ""DATASET"": 1.900990099009901, ""API_CREDITS"": 1.894736842105263}",0,0,0
