cell,regime,contention,seed,arm,solver_status,feasible,fallback_used,queue_order_completion_mean,queue_order_tasks_per_run,best_subset_completion_mean,best_subset_tasks_per_run,frac_zero_qo,frac_zero_bs,capacity_utilization,unused_installed_total,capacity_violation,bound_violation,alloc_latency_ms
dirichlet_0.1__high,dirichlet_0.1,high,3522565390,separable_leontief_relaxation,preinstalled,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.8359375,252,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3560321021,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9201520912547528,84,0,0,646
dirichlet_0.1__high,dirichlet_0.1,high,3560321021,distributed_price_leontief,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9201520912547528,84,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3560321021,drf,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.7737642585551331,119,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3560321021,equal,equal,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.6920152091254753,324,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3560321021,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.7480988593155894,265,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3560321021,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.6920152091254753,324,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3564430434,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9175027870680045,74,0,0,648
dirichlet_0.1__high,dirichlet_0.1,high,3564430434,distributed_price_leontief,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9175027870680045,74,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3564430434,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8595317725752508,114,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3564430434,equal,equal,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.7324414715719063,240,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3564430434,independent_bundle_maxmin,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8450390189520625,139,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3564430434,separable_leontief_relaxation,preinstalled,True,False,0.4375,21.0,0.4375,21.0,0.0,0.0,0.7324414715719063,240,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3569961091,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9090909090909091,111,0,0,631
dirichlet_0.1__high,dirichlet_0.1,high,3569961091,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9090909090909091,111,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3569961091,drf,drf,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9058149058149059,110,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3569961091,equal,equal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8149058149058149,226,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3569961091,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.80999180999181,232,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3569961091,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8149058149058149,226,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3633027796,central_joint_leontief,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9305993690851735,65,0,0,624
dirichlet_0.1__high,dirichlet_0.1,high,3633027796,distributed_price_leontief,preinstalled,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9305993690851735,66,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3633027796,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.7939011566771819,97,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3633027796,equal,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8738170347003155,120,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3633027796,independent_bundle_maxmin,preinstalled,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9064143007360673,89,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3633027796,separable_leontief_relaxation,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8738170347003155,120,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3636324181,central_joint_leontief,optimal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.924618320610687,79,0,0,656
dirichlet_0.1__high,dirichlet_0.1,high,3636324181,distributed_price_leontief,preinstalled,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9236641221374046,80,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3636324181,drf,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9198473282442748,65,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3636324181,equal,equal,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8234732824427481,185,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3636324181,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9045801526717557,100,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3636324181,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8234732824427481,185,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3676968117,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9070234113712374,138,0,0,626
dirichlet_0.1__high,dirichlet_0.1,high,3676968117,distributed_price_leontief,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9244147157190635,113,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3676968117,drf,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8923076923076924,118,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3676968117,equal,equal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9016722408026756,147,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3676968117,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9290969899665552,106,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3676968117,separable_leontief_relaxation,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9016722408026756,147,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3696784942,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9137440758293839,90,0,0,662
dirichlet_0.1__high,dirichlet_0.1,high,3696784942,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9137440758293839,91,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3696784942,drf,drf,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.8398104265402844,131,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3696784942,equal,equal,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.7146919431279621,301,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3696784942,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.809478672985782,201,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3696784942,separable_leontief_relaxation,preinstalled,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.7146919431279621,301,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3714643568,central_joint_leontief,optimal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9095626389918459,113,0,0,614
dirichlet_0.1__high,dirichlet_0.1,high,3714643568,distributed_price_leontief,preinstalled,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.9095626389918459,122,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3714643568,drf,drf,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9043736100815419,46,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3714643568,equal,equal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8776871756856931,165,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3714643568,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.9199406968124537,108,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3714643568,separable_leontief_relaxation,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8776871756856931,165,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3794604293,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9550561797752809,64,0,0,619
dirichlet_0.1__high,dirichlet_0.1,high,3794604293,distributed_price_leontief,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9550561797752809,64,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3794604293,drf,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9143258426966292,74,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3794604293,equal,equal,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.75,356,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3794604293,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8476123595505618,217,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3794604293,separable_leontief_relaxation,preinstalled,True,False,0.4166666666666667,20.0,0.4166666666666667,20.0,0.0,0.0,0.75,356,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885192991,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9380203515263644,64,0,0,608
dirichlet_0.1__high,dirichlet_0.1,high,3885192991,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9380203515263644,67,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885192991,drf,drf,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9195189639222942,27,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885192991,equal,equal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8547641073080481,157,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885192991,independent_bundle_maxmin,preinstalled,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9435707678075855,61,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885192991,separable_leontief_relaxation,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8547641073080481,157,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885443111,central_joint_leontief,optimal,True,False,0.625,30.0,0.6666666666666666,32.0,0.0,0.0,0.9499568593615185,57,0,0,619
dirichlet_0.1__high,dirichlet_0.1,high,3885443111,distributed_price_leontief,preinstalled,True,False,0.625,30.0,0.6666666666666666,32.0,0.0,0.0,0.9499568593615185,58,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885443111,drf,drf,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.8886971527178602,108,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885443111,equal,equal,True,False,0.5625,27.0,0.625,30.0,0.0,0.0,0.8455565142364107,179,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885443111,independent_bundle_maxmin,preinstalled,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.8766177739430544,143,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3885443111,separable_leontief_relaxation,preinstalled,True,False,0.5625,27.0,0.625,30.0,0.0,0.0,0.8455565142364107,179,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3893939786,central_joint_leontief,optimal,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9377494014365523,77,0,0,657
dirichlet_0.1__high,dirichlet_0.1,high,3893939786,distributed_price_leontief,preinstalled,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9377494014365523,78,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3893939786,drf,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8770949720670391,113,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3893939786,equal,equal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.879489225857941,151,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3893939786,independent_bundle_maxmin,preinstalled,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.9098164405426975,113,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3893939786,separable_leontief_relaxation,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.879489225857941,151,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3950032071,central_joint_leontief,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9451540195341849,68,0,0,613
dirichlet_0.1__high,dirichlet_0.1,high,3950032071,distributed_price_leontief,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9624342599549212,50,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3950032071,drf,drf,True,False,0.6458333333333334,31.0,0.6458333333333334,31.0,0.0,0.0,0.9256198347107438,62,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3950032071,equal,equal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.918106686701728,109,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3950032071,independent_bundle_maxmin,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9564237415477085,58,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3950032071,separable_leontief_relaxation,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.918106686701728,109,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3955522292,central_joint_leontief,optimal,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.9464594127806563,61,0,0,630
dirichlet_0.1__high,dirichlet_0.1,high,3955522292,distributed_price_leontief,preinstalled,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.9464594127806563,62,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3955522292,drf,drf,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8739205526770294,112,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3955522292,equal,equal,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8212435233160622,207,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3955522292,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8549222797927462,168,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,3955522292,separable_leontief_relaxation,preinstalled,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.8212435233160622,207,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4026759651,central_joint_leontief,optimal,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8946850393700787,107,0,0,618
dirichlet_0.1__high,dirichlet_0.1,high,4026759651,distributed_price_leontief,preinstalled,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.9173228346456693,84,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4026759651,drf,drf,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.9005905511811023,76,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4026759651,equal,equal,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7578740157480315,246,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4026759651,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8818897637795275,120,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4026759651,separable_leontief_relaxation,preinstalled,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7578740157480315,246,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4031711447,central_joint_leontief,optimal,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8794258373205741,126,0,0,660
dirichlet_0.1__high,dirichlet_0.1,high,4031711447,distributed_price_leontief,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8794258373205741,126,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4031711447,drf,drf,True,False,0.4791666666666667,23.0,0.4791666666666667,23.0,0.0,0.0,0.8229665071770335,173,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4031711447,equal,equal,True,False,0.3958333333333333,19.0,0.4166666666666667,20.0,0.0,0.0,0.645933014354067,370,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4031711447,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8133971291866029,195,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4031711447,separable_leontief_relaxation,preinstalled,True,False,0.3958333333333333,19.0,0.4166666666666667,20.0,0.0,0.0,0.645933014354067,370,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4037661888,central_joint_leontief,optimal,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9210754553339116,91,0,0,618
dirichlet_0.1__high,dirichlet_0.1,high,4037661888,distributed_price_leontief,preinstalled,True,False,0.625,30.0,0.625,30.0,0.0,0.0,0.9210754553339116,91,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4037661888,drf,drf,True,False,0.5208333333333334,25.0,0.5208333333333334,25.0,0.0,0.0,0.8820468343451865,73,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4037661888,equal,equal,True,False,0.4791666666666667,23.0,0.5208333333333334,25.0,0.0,0.0,0.8490893321769297,174,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4037661888,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.8594969644405898,162,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4037661888,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.5208333333333334,25.0,0.0,0.0,0.8490893321769297,174,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4071416038,central_joint_leontief,optimal,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9454722492697176,56,0,0,655
dirichlet_0.1__high,dirichlet_0.1,high,4071416038,distributed_price_leontief,preinstalled,True,False,0.5833333333333334,28.0,0.5833333333333334,28.0,0.0,0.0,0.9454722492697176,56,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4071416038,drf,drf,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8607594936708861,131,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4071416038,equal,equal,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.7341772151898734,273,0,0,3
dirichlet_0.1__high,dirichlet_0.1,high,4071416038,independent_bundle_maxmin,preinstalled,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8305744888023369,174,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4071416038,separable_leontief_relaxation,preinstalled,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.7341772151898734,273,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4085652262,central_joint_leontief,optimal,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8688524590163934,135,0,0,635
dirichlet_0.1__high,dirichlet_0.1,high,4085652262,distributed_price_leontief,preinstalled,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8688524590163934,136,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4085652262,drf,drf,True,False,0.5,24.0,0.5,24.0,0.0,0.0,0.8813886210221794,84,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4085652262,equal,equal,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.8524590163934426,153,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4085652262,independent_bundle_maxmin,preinstalled,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.9170684667309547,86,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4085652262,separable_leontief_relaxation,preinstalled,True,False,0.4791666666666667,23.0,0.5,24.0,0.0,0.0,0.8524590163934426,153,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4118709976,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5833333333333334,28.0,0.0,0.0,0.9273648648648649,79,0,0,630
dirichlet_0.1__high,dirichlet_0.1,high,4118709976,distributed_price_leontief,preinstalled,True,False,0.5625,27.0,0.6041666666666666,29.0,0.0,0.0,0.9383445945945946,73,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4118709976,drf,drf,True,False,0.6041666666666666,29.0,0.6041666666666666,29.0,0.0,0.0,0.7956081081081081,156,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4118709976,equal,equal,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.8361486486486487,194,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4118709976,independent_bundle_maxmin,preinstalled,True,False,0.5833333333333334,28.0,0.6041666666666666,29.0,0.0,0.0,0.9231418918918919,91,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4118709976,separable_leontief_relaxation,preinstalled,True,False,0.5,24.0,0.5416666666666666,26.0,0.0,0.0,0.8361486486486487,194,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4148675945,central_joint_leontief,optimal,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9017699115044248,111,0,0,651
dirichlet_0.1__high,dirichlet_0.1,high,4148675945,distributed_price_leontief,preinstalled,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.9017699115044248,111,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4148675945,drf,drf,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.8831858407079646,120,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4148675945,equal,equal,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.8424778761061947,178,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4148675945,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.9026548672566371,110,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4148675945,separable_leontief_relaxation,preinstalled,True,False,0.5416666666666666,26.0,0.5625,27.0,0.0,0.0,0.8424778761061947,178,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4169915556,central_joint_leontief,optimal,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8983193277310925,120,0,0,649
dirichlet_0.1__high,dirichlet_0.1,high,4169915556,distributed_price_leontief,preinstalled,True,False,0.5,24.0,0.5208333333333334,25.0,0.0,0.0,0.8983193277310925,121,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4169915556,drf,drf,True,False,0.4375,21.0,0.4791666666666667,23.0,0.0,0.0,0.8478991596638655,164,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4169915556,equal,equal,True,False,0.375,18.0,0.4166666666666667,20.0,0.0,0.0,0.7974789915966387,241,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4169915556,independent_bundle_maxmin,preinstalled,True,False,0.4583333333333333,22.0,0.4791666666666667,23.0,0.0,0.0,0.8428571428571429,187,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4169915556,separable_leontief_relaxation,preinstalled,True,False,0.375,18.0,0.4166666666666667,20.0,0.0,0.0,0.7974789915966387,241,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4209074295,central_joint_leontief,optimal,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9510373443983402,58,0,0,631
dirichlet_0.1__high,dirichlet_0.1,high,4209074295,distributed_price_leontief,preinstalled,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9510373443983402,59,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4209074295,drf,drf,True,False,0.5416666666666666,26.0,0.5416666666666666,26.0,0.0,0.0,0.8531120331950207,86,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4209074295,equal,equal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.8265560165975103,209,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4209074295,independent_bundle_maxmin,preinstalled,True,False,0.6666666666666666,32.0,0.6666666666666666,32.0,0.0,0.0,0.9510373443983402,59,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4209074295,separable_leontief_relaxation,preinstalled,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.8265560165975103,209,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4215538721,central_joint_leontief,optimal,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.8879227053140096,116,0,0,624
dirichlet_0.1__high,dirichlet_0.1,high,4215538721,distributed_price_leontief,preinstalled,True,False,0.5625,27.0,0.5833333333333334,28.0,0.0,0.0,0.8879227053140096,116,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4215538721,drf,drf,True,False,0.5208333333333334,25.0,0.5416666666666666,26.0,0.0,0.0,0.8801932367149758,107,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4215538721,equal,equal,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7072463768115942,303,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4215538721,independent_bundle_maxmin,preinstalled,True,False,0.5625,27.0,0.5625,27.0,0.0,0.0,0.8685990338164251,136,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4215538721,separable_leontief_relaxation,preinstalled,True,False,0.4583333333333333,22.0,0.4583333333333333,22.0,0.0,0.0,0.7072463768115942,303,0,0,0
dirichlet_0.1__high,dirichlet_0.1,high,4224506899,central_joint_leontief,optimal,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.9241573033707865,81,0,0,633
dirichlet_0.1__high,dirichlet_0.1,high,4224506899,distributed_price_leontief,preinstalled,True,False,0.625,30.0,0.6458333333333334,31.0,0.0,0.0,0.9241573033707865,81,0,0,0
