cell,contention,seed,central_status,central_objective,distributed_objective,rel_obj_gap,distributed_converged,iterations,message_count,runtime_ms,capacity_residual,bound_residual,primal_residual,dual_residual,cont_alloc_l1_norm,cont_alloc_linf,installed_alloc_l1_norm,installed_alloc_linf,installed_outcome_disagreements,technically_valid
dirichlet_0.1__high,high,2891712906,optimal,337.47470824835125,337.47470832809614,2.362988733860828e-10,True,2654,26540,140,3.512923285597935e-11,0.0,3.512923285597935e-11,0.0,0.004101285716849889,0.9923824442691398,0.004672897196261682,2.0,0,True
dirichlet_0.1__high,high,2905932246,optimal,317.6929455113917,317.69294569564624,5.799767802070084e-10,True,6773,67730,359,2.0691004465334117e-11,0.0,2.0691004465334117e-11,5.59883544607168e-15,0.0026447271933097423,0.5293020059066249,0.004882017900732303,1.0,0,True
dirichlet_0.1__high,high,2942686094,optimal,311.4499530180653,311.4499460580181,2.234724108971928e-08,True,8000,80000,416,9.999894245993346e-10,0.0,9.999894245993346e-10,1.3932210505100003e-28,0.0022850023488751535,1.2505739426937446,0.0009242144177449168,1.0,0,True
dirichlet_0.1__high,high,2956068456,optimal,303.47825705917364,303.4782446847177,4.077542837670982e-08,True,8000,80000,418,9.999325811804738e-10,0.0,9.999325811804738e-10,0.0,0.0025274404183363223,1.0967946549445458,0.0031545741324921135,1.0,0,True
dirichlet_0.1__high,high,2976004693,optimal,310.9390076524643,310.9390080689002,1.3392848742261002e-09,True,8000,80000,418,9.99875737761613e-10,0.0,9.99875737761613e-10,1.4354398702224245e-28,0.0013649175127862549,0.41717812605461013,0.0,0.0,0,True
dirichlet_0.1__high,high,3043575286,optimal,336.06268142098463,336.06268156357817,4.24306366296929e-10,True,8000,80000,430,4.6270542952697724e-11,0.0,4.6270542952697724e-11,1.5280488941077424e-28,0.002939516265019086,1.1159457592205122,0.0030358227079538553,1.0,0,True
dirichlet_0.1__high,high,3053626668,optimal,313.37827906113034,313.3782793473995,9.13493885353404e-10,True,8000,80000,419,9.999894245993346e-10,0.0,9.999894245993346e-10,2.8854527340511683e-28,0.0029189524532392767,0.6251986496884774,0.00265017667844523,1.0,0,True
dirichlet_0.1__high,high,3059548316,optimal,332.57944290939474,332.57944322362357,9.448233633983943e-10,True,8000,80000,422,9.999894245993346e-10,0.0,9.999894245993346e-10,2.273884023470947e-13,0.0015115937588646004,0.5208234555634448,0.0012763241863433313,1.0,0,True
dirichlet_0.1__high,high,3066518355,optimal,320.5583070753822,320.5581848098517,3.814143255065277e-07,True,8000,80000,565,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00047836327026787057,0.09913641871672674,0.0,0.0,0,True
dirichlet_0.1__high,high,3104103606,optimal,310.2235895388969,310.22303962389213,1.7726408412630946e-06,True,8000,80000,414,9.999894245993346e-10,0.0,9.999894245993346e-10,1.664391891317118e-18,0.0025163112892946002,0.3190855045115768,0.004699248120300752,1.0,0,True
dirichlet_0.1__high,high,3166858978,optimal,300.9160156814335,300.9160160675468,1.2831264520132813e-09,True,8000,80000,410,4.246203388902359e-11,0.0,4.246203388902359e-11,0.0,0.0015938381615077017,0.278511970428454,0.0032537960954446853,1.0,0,True
dirichlet_0.1__high,high,3186016859,optimal,314.8232765438162,314.8232617456802,4.700458024281896e-08,True,8000,80000,458,9.999894245993346e-10,0.0,9.999894245993346e-10,8.255369770208958e-22,0.0015088793079434278,0.34649284007186054,0.004611837048424289,1.0,0,True
dirichlet_0.1__high,high,3191323320,optimal,333.6088826446068,333.60888281602814,5.138392379051281e-10,True,5104,51040,271,1.0970779840135947e-11,0.0,1.0970779840135947e-11,1.7819253561381823e-28,0.003127802947044303,0.6854368079207216,0.005034612964128383,1.0,0,True
dirichlet_0.1__high,high,3192870723,optimal,320.8576128841969,320.85761290366696,6.068132370806457e-11,True,8000,80000,414,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0010961655525191176,0.3363104190936399,0.0,0.0,0,True
dirichlet_0.1__high,high,3195559325,optimal,315.905151938705,315.90511041156594,1.3145445331214706e-07,True,8000,80000,427,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0008520435826075974,0.2949985692558563,0.0017050298380221654,1.0,0,True
dirichlet_0.1__high,high,3199293997,optimal,325.5418577144016,325.54185818301914,1.43950011922446e-09,True,8000,80000,423,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0030856223912375945,1.2479332353458474,0.0029006526468455403,1.0,0,True
dirichlet_0.1__high,high,3214303852,optimal,315.9504382351338,315.9504384920589,8.131816256221467e-10,True,8000,80000,415,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0008249803329840182,0.45667971341593017,0.003421727972626176,1.0,2,True
dirichlet_0.1__high,high,3215523777,optimal,320.60707335111414,320.60706891831404,1.3826270426387873e-08,True,8000,80000,418,9.999894245993346e-10,0.0,9.999894245993346e-10,1.839292556554979e-27,0.0019455637380477258,1.2018865868831128,0.00547302580140735,1.0,0,True
dirichlet_0.1__high,high,3232559368,optimal,335.55346372674666,335.5534641968115,1.4008641963023787e-09,True,8000,80000,426,7.287326297955588e-11,0.0,7.287326297955588e-11,0.0,0.001568029123769372,0.5409009652935453,0.0024316109422492403,1.0,0,True
dirichlet_0.1__high,high,3265785232,optimal,324.7848748934054,324.78487498159586,2.7153500046758626e-10,True,8000,80000,434,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0015915913109410705,0.791070794223482,0.0014367816091954023,1.0,0,True
dirichlet_0.1__high,high,3305966842,optimal,318.99559230898217,318.9955920996243,6.563034030794949e-10,True,8000,80000,421,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.001229431838575483,0.34144657246990917,0.0024429967426710096,1.0,0,True
dirichlet_0.1__high,high,3329658473,optimal,311.28582176142856,311.2858219889354,7.308616187086916e-10,True,8000,80000,426,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0007532545781753739,0.15623932434113996,0.0,0.0,0,True
dirichlet_0.1__high,high,3351763171,optimal,308.44922703269094,308.4477546187645,4.773602257287127e-06,True,8000,80000,428,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.002667358885561606,0.5549276894299311,0.0018885741265344666,1.0,0,True
dirichlet_0.1__high,high,3356704017,optimal,314.08151115586793,314.0815117286162,1.8235656754557161e-09,True,6557,65570,350,2.2851054382044822e-11,0.0,2.2851054382044822e-11,1.6700377996424253e-15,0.005376669815619203,1.5227957848780136,0.007323026851098454,2.0,2,True
dirichlet_0.1__high,high,3411174439,optimal,304.2268933497808,304.2229103096039,1.3092334254467701e-05,True,8000,80000,433,9.999894245993346e-10,0.0,9.999894245993346e-10,4.060444909457481e-17,0.0002319802139189914,0.05228713154049558,0.005429864253393665,1.0,0,True
dirichlet_0.1__high,high,3414689543,optimal,299.08174748111765,299.08174768747773,6.899788646877933e-10,True,4407,44070,225,4.916955731459893e-12,0.0,4.916955731459893e-12,1.4211608619172447e-16,0.001768463344186661,0.2924217905632531,0.00331858407079646,1.0,0,True
dirichlet_0.1__high,high,3424619266,optimal,307.1846856377092,307.18428875317494,1.292006251693224e-06,True,8000,80000,425,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0012579660597507654,0.5643205528429931,0.0019704433497536944,1.0,0,True
dirichlet_0.1__high,high,3447467374,optimal,311.3122640124596,311.3113906678663,2.8053652047984533e-06,True,8000,80000,432,9.999894245993346e-10,0.0,9.999894245993346e-10,8.350524394800488e-17,0.00022286711342799675,0.060984005421587995,0.001607717041800643,1.0,0,True
dirichlet_0.1__high,high,3506619616,optimal,295.6886259983338,295.67992332691944,2.9431877485940287e-05,True,8000,80000,413,9.999894245993346e-10,0.0,9.999894245993346e-10,2.1210230918211945e-28,0.0028087925801810578,0.9303473423996564,0.0048134777376654635,1.0,0,True
dirichlet_0.1__high,high,3522565390,optimal,330.48814045472807,330.48814061626683,4.887883854614439e-10,True,2476,24760,131,2.177102942368947e-11,0.0,2.177102942368947e-11,0.0,0.004681475954513175,1.7232664165748872,0.007194244604316547,2.0,1,True
dirichlet_0.1__high,high,3560321021,optimal,306.8349492183639,306.8343867699652,1.833064975534651e-06,True,8000,80000,570,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00022207356343027296,0.04315264005558106,0.005703422053231939,1.0,0,True
dirichlet_0.1__high,high,3564430434,optimal,299.0314808166634,299.03098875731496,1.6455101888136769e-06,True,8000,80000,420,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.002011883494998495,0.4600271529477169,0.002229654403567447,1.0,0,True
dirichlet_0.1__high,high,3569961091,optimal,316.2160678161954,316.2159980331241,2.2068161108477252e-07,True,8000,80000,564,9.999894245993346e-10,0.0,9.999894245993346e-10,2.176648000886068e-20,0.0017868226176408052,0.6171510797181599,0.001638001638001638,1.0,0,True
dirichlet_0.1__high,high,3633027796,optimal,303.6713228062747,303.6713230918646,9.40457324299726e-10,True,8000,80000,412,9.999894245993346e-10,0.0,9.999894245993346e-10,1.4841623723448568e-28,0.0012503916769664976,0.29892116701322635,0.0010526315789473684,1.0,0,True
dirichlet_0.1__high,high,3636324181,optimal,307.92716448471595,307.926046265329,3.631441184601026e-06,True,8000,80000,429,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0025462720634486583,0.5601463718564759,0.0019083969465648854,1.0,1,True
dirichlet_0.1__high,high,3676968117,optimal,330.576275043276,330.5762752955977,7.632784305450817e-10,True,8000,80000,418,9.999894245993346e-10,0.0,9.999894245993346e-10,2.9871373624960534e-25,0.0015058068232203477,1.375883615343092,0.002008032128514056,1.0,1,True
dirichlet_0.1__high,high,3696784942,optimal,308.28164385582045,308.28164188488245,6.393303138644923e-09,True,8000,80000,427,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.002481867172606296,0.7801853272349959,0.0028462998102466793,1.0,0,True
dirichlet_0.1__high,high,3714643568,optimal,322.1383488520982,322.1383490752655,6.927685576280545e-10,True,2009,20090,103,2.4556356947869062e-11,0.0,2.4556356947869062e-11,1.2716648514722151e-28,0.006674461800733904,2.9210059270473607,0.008208955223880597,3.0,0,True
dirichlet_0.1__high,high,3794604293,optimal,322.8683652277726,322.8678290538216,1.6606580536701462e-06,True,8000,80000,564,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0003023313796928205,0.06874183848922488,0.0,0.0,0,True
dirichlet_0.1__high,high,3885192991,optimal,310.5638859499753,310.5638863724679,1.3604047191227248e-09,True,6631,66310,452,5.4569682106375694e-12,0.0,5.4569682106375694e-12,0.0,0.002907792996783454,1.8357418556485072,0.00463821892393321,2.0,0,True
dirichlet_0.1__high,high,3885443111,optimal,315.29458449600025,315.29451422380237,2.2287790956059105e-07,True,8000,80000,565,9.999894245993346e-10,0.0,9.999894245993346e-10,7.381475944328682e-18,0.002161576361588737,0.8574529512079536,0.0008635578583765112,1.0,0,True
dirichlet_0.1__high,high,3893939786,optimal,319.5698883070994,319.5698666171102,6.787244348147564e-08,True,8000,80000,420,9.999894245993346e-10,0.0,9.999894245993346e-10,2.2556912246352387e-28,0.002942222473256525,1.0615832510807408,0.005591054313099041,1.0,0,True
dirichlet_0.1__high,high,3950032071,optimal,322.4163953666306,322.4163954908414,3.8524972698197216e-10,True,3158,31580,270,2.1373125491663814e-11,0.0,2.1373125491663814e-11,1.2889664140772792e-28,0.004294908623223803,1.4526191770435872,0.006787330316742082,1.0,0,True
dirichlet_0.1__high,high,3955522292,optimal,314.731525273511,314.73152566031507,1.2289968742252403e-09,True,8000,80000,425,9.999894245993346e-10,0.0,9.999894245993346e-10,6.169943521147867e-23,0.002326191842863619,0.672384247178548,0.0025929127052722557,1.0,0,True
dirichlet_0.1__high,high,4026759651,optimal,305.93139547268345,305.931394902442,1.863952103988155e-09,True,8000,80000,425,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0010584836461812975,0.1806269000505294,0.003937007874015748,1.0,0,True
dirichlet_0.1__high,high,4031711447,optimal,309.00482236239884,309.00410259189925,2.329318015438301e-06,True,8000,80000,427,9.999325811804738e-10,0.0,9.999325811804738e-10,0.0,0.002763964494852281,0.5254735822189218,0.0019138755980861245,1.0,0,True
dirichlet_0.1__high,high,4037661888,optimal,314.9969639935197,314.9969645865575,1.882677772250601e-09,True,8000,80000,418,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0013712777226064991,0.4147422331756214,0.0,0.0,0,True
dirichlet_0.1__high,high,4071416038,optimal,306.7547932262962,306.75465367475795,4.549286314340659e-07,True,8000,80000,424,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.003240323845456864,0.7152394533908364,0.0038948393378773127,1.0,0,True
dirichlet_0.1__high,high,4085652262,optimal,308.33525003484016,308.3352502470123,6.881216260552423e-10,True,5618,56180,293,4.206412995699793e-12,0.0,4.206412995699793e-12,0.0,0.0015805889858596677,0.2957543704485488,0.0009652509652509653,1.0,0,True
dirichlet_0.1__high,high,4118709976,optimal,314.5920503187365,314.59205051039487,6.092283220272555e-10,True,2362,23620,123,1.5575096767861396e-11,0.0,1.5575096767861396e-11,0.0,0.00583343371877025,3.1571309883054752,0.009345794392523364,4.0,1,True
dirichlet_0.1__high,high,4148675945,optimal,314.0428966445987,314.0428966047504,1.2688813239256603e-10,True,8000,80000,425,9.999894245993346e-10,0.0,9.999894245993346e-10,1.2688263138573216e-28,0.0006345635833425947,0.1170111140668979,0.0017699115044247787,1.0,0,True
dirichlet_0.1__high,high,4169915556,optimal,315.75764289923586,315.75764308414426,5.856022985905716e-10,True,8000,80000,430,9.999894245993346e-10,0.0,9.999894245993346e-10,1.4427263670255841e-28,0.0027451625914701088,0.7298773121746853,0.004205214465937763,1.0,0,True
dirichlet_0.1__high,high,4209074295,optimal,317.7502121338046,317.750086199873,3.963299686053063e-07,True,8000,80000,413,9.999894245993346e-10,0.0,9.999894245993346e-10,2.6352552924522117e-19,0.004299152595296047,2.2726721798353253,0.01079734219269103,3.0,0,True
dirichlet_0.1__high,high,4215538721,optimal,308.4652808738488,308.46528139871737,1.7015481880326307e-09,True,8000,80000,428,9.999894245993346e-10,0.0,9.999894245993346e-10,2.0353690001247098e-13,0.0014226582733040832,0.3430847545679514,0.001932367149758454,1.0,0,True
dirichlet_0.1__high,high,4224506899,optimal,310.4655894340244,310.46558978379295,1.1265935386527579e-09,True,6699,66990,365,5.9685589803848416e-12,0.0,5.9685589803848416e-12,0.0,0.000960717754432995,0.2952243541897097,0.0,0.0,0,True
dirichlet_0.1__high,high,4230076829,optimal,317.975625015122,317.97562531559095,9.449434018804707e-10,True,3591,35910,251,1.4978240869822912e-11,0.0,1.4978240869822912e-11,0.0,0.004801983935571551,1.3183465318579408,0.007305194805194805,2.0,1,True
dirichlet_0.1__high,high,4253299686,optimal,316.74933886653525,316.7493391516965,9.002742184458764e-10,True,4036,40360,208,9.379164112033322e-12,0.0,9.379164112033322e-12,0.0,0.0048322091035628125,3.09665987593597,0.005766062602965404,3.0,0,True
dirichlet_0.1__high,high,4259560605,optimal,314.0209751491678,314.0209754603641,9.910049638869066e-10,True,8000,80000,424,1.2227019396959804e-10,0.0,1.2227019396959804e-10,0.0,0.003334593289747749,0.8446023880351952,0.00423728813559322,1.0,0,True
dirichlet_0.1__high,high,4283749312,optimal,318.7131591818137,318.71315930578623,3.889784187006848e-10,True,8000,80000,427,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.00403826873810308,1.244759354420239,0.003993610223642172,1.0,0,True
dirichlet_0.1__moderate,moderate,13163994,optimal,340.359602198385,340.35652384463106,9.044415771043482e-06,True,8000,80000,696,9.999894245993346e-10,0.0,9.999894245993346e-10,2.0372900556416825e-17,0.0009661764308208099,0.31261601955090157,0.0005157297576070139,1.0,0,True
dirichlet_0.1__moderate,moderate,47233068,optimal,322.263299145602,322.2629036488871,1.2272471482836902e-06,True,8000,80000,548,9.999325811804738e-10,0.0,9.999325811804738e-10,8.663836960007872e-19,0.0030219140980814333,0.642265436938402,0.003079291762894534,1.0,1,True
dirichlet_0.1__moderate,moderate,51953835,optimal,335.1681243377847,335.1681246464186,9.208330931480898e-10,True,8000,80000,684,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0009680388495453878,0.45766965747775146,0.0012322858903265558,1.0,0,True
dirichlet_0.1__moderate,moderate,71021215,optimal,325.9574893238749,325.9574812850902,2.4662064724797897e-08,True,8000,80000,533,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0004981033300950876,0.14133523274003323,0.0014336917562724014,1.0,0,True
dirichlet_0.1__moderate,moderate,79596452,optimal,330.8582042655916,330.8582044230834,4.760099503375228e-10,True,8000,80000,589,9.999894245993346e-10,0.0,9.999894245993346e-10,2.141226083029062e-17,0.0021946059968477433,0.7832069681681162,0.00440251572327044,1.0,0,True
dirichlet_0.1__moderate,moderate,105735450,optimal,348.4431205665117,348.4431208196392,7.264528438422858e-10,True,1933,19330,99,5.843503458891064e-11,0.0,5.843503458891064e-11,1.635781837721094e-28,0.007514111486910829,4.795380852604424,0.008637236084452975,5.0,0,True
dirichlet_0.1__moderate,moderate,119160524,optimal,343.9660936492949,343.9660152860203,2.2782267222692104e-07,True,8000,80000,548,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.003155366681516538,2.6192214134921983,0.004206098843322818,3.0,0,True
dirichlet_0.1__moderate,moderate,144382842,optimal,348.5179859004113,348.5179855351015,1.0481806298181064e-09,True,8000,80000,557,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0016055637699272096,1.4127449509825425,0.0019464720194647203,2.0,0,True
dirichlet_0.1__moderate,moderate,154011620,optimal,343.5718687781988,343.5718690120479,6.806410199449878e-10,True,8000,80000,702,9.999894245993346e-10,0.0,9.999894245993346e-10,1.2000665919773839e-17,0.0019546459091804727,1.5921859490485701,0.002070393374741201,2.0,0,True
dirichlet_0.1__moderate,moderate,160641470,optimal,339.67783081369487,339.6778296563843,3.407083044733342e-09,True,8000,80000,546,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0006391391426232738,0.2699511857037038,0.0011448196908986834,1.0,1,True
dirichlet_0.1__moderate,moderate,171451216,optimal,329.4169773164067,329.416730694905,7.486605689936567e-07,True,8000,80000,570,9.999894245993346e-10,0.0,9.999894245993346e-10,2.2868705656135284e-17,0.001168430363441392,0.5149596712021918,0.0,0.0,0,True
dirichlet_0.1__moderate,moderate,214605580,optimal,350.3344992928359,350.3344993990322,3.031282857257692e-10,True,8000,80000,562,9.999894245993346e-10,0.0,9.999894245993346e-10,1.3067910310115297e-24,0.0015455851869582943,0.8297231491163632,0.0028222013170272815,1.0,0,True
dirichlet_0.1__moderate,moderate,215326899,optimal,321.69398722546083,321.69398733372657,3.3654883836047906e-10,True,3934,39340,200,7.16227077646181e-12,0.0,7.16227077646181e-12,0.0,0.0020509332276632355,0.4572177846540342,0.0023112480739599386,1.0,0,True
dirichlet_0.1__moderate,moderate,251198272,optimal,340.73231664762693,340.73231751343576,2.541023515451338e-09,True,8000,80000,688,9.999894245993346e-10,0.0,9.999894245993346e-10,3.0371993276684394e-14,0.0010069823107263772,0.4329914295916666,0.0005589714924538849,1.0,0,True
dirichlet_0.1__moderate,moderate,278470677,optimal,346.56812906419606,346.5681293444291,8.085944126472611e-10,True,8000,80000,812,1.390390025335364e-10,0.0,1.390390025335364e-10,0.0,0.001839837460498902,1.1161917053663757,0.001991040318566451,1.0,0,True
dirichlet_0.1__moderate,moderate,300256241,optimal,339.3390779025955,339.3390790082255,3.2581865500770486e-09,True,8000,80000,796,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0007680144669039708,0.35113385681475506,0.0011337868480725624,1.0,0,True
dirichlet_0.1__moderate,moderate,386905649,optimal,310.0404759853057,310.0404763942168,1.318895832404938e-09,True,4876,48760,253,4.519051799434237e-12,0.0,4.519051799434237e-12,0.0,0.001182374404198105,0.41964350671753436,0.0056022408963585435,1.0,0,True
dirichlet_0.1__moderate,moderate,406271647,optimal,322.95106114991387,322.95106158948175,1.3610975073087824e-09,True,7546,75460,389,3.922195901395753e-12,0.0,3.922195901395753e-12,1.2831471526141764e-28,0.0008309827616028156,0.3165515389745934,0.0015186028853454822,1.0,0,True
dirichlet_0.1__moderate,moderate,411968488,optimal,327.00840107231943,327.0084014187885,1.0595111613233233e-09,True,8000,80000,549,9.999894245993346e-10,0.0,9.999894245993346e-10,1.507438033140591e-26,0.0016255046989909693,1.241843787901196,0.0014094432699083862,2.0,0,True
dirichlet_0.1__moderate,moderate,453975842,optimal,339.6487888445022,339.6487891206497,8.130385115124513e-10,True,4452,44520,376,3.183231456205249e-11,0.0,3.183231456205249e-11,1.5724320570071374e-28,0.006285194509047485,4.206026131798012,0.007230255839822024,5.0,0,True
dirichlet_0.1__moderate,moderate,462769092,optimal,339.4376337103154,339.43763405903735,1.0273519827207336e-09,True,8000,80000,417,9.999894245993346e-10,0.0,9.999894245993346e-10,1.0883322473414759e-25,0.0009423140295066256,0.5072357386037112,0.0038716814159292035,1.0,0,True
dirichlet_0.1__moderate,moderate,481369689,optimal,339.31713023046444,339.31687577947736,7.498913683286527e-07,True,8000,80000,679,9.999894245993346e-10,0.0,9.999894245993346e-10,0.0,0.0009854857576661383,0.7615779535747578,0.001146131805157593,2.0,0,True
